"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00023184","2018-07-16","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","  107",",,W,","    0",",,W","    0",",,W","  317",",,W","  183",",,W","   25",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,,,"  165",",,W","  197",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-07-17","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0","T,,W,",,,,,"  322",",,W","  189",",,W","   19",",,W",,,,,,,,,,,"  300",",,W","  310",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-07-18","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","  102",",,W,",,,,,"  306",",,W","  194",",,W","   22",",,W",,,,,,,,,,,"   60",",,W","   40",",,W",,,,,"  125",",,W","  161",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-07-19","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0","T,,W,",,,,,"  311",",,W","  172",",,W","   22",",,W",,,,,,,,,,,"  130",",,W","  130",",,W",,,,,"  107",",,W","  152",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-07-20","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    8",",,W,",,,,,"  311",",,W","  189",",,W","   26",",,W",,,,,,,,,,,"   20",",,W","   40",",,W",,,,,"  112",",,W","  148",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-07-21","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0","T,,W,",,,,,"  300",",,W","  200",",,W","   30",",,W",,,,,,,,,,,"  210",",,W","  210",",,W",,,,,"   76",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-07-22","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  339",",,W","  156",",,W","   24",",,W",,,,,,,,,,,"  270",",,W","  260",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-07-23","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0","T,,W,",,,,,"  356",",,W","  189",",,W","   22",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-07-24","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  361",",,W","  200",",,W","   28",",,W",,,,,,,,,,,"  110",",,W","  110",",,W",,,,,"   94",",,W","  125",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-07-25","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","   28",",,W,",,,,,"  344",",,W","  189",",,W","   24",",,W",,,,,,,,,,,"  300",",,W","  310",",,W",,,,,"  148",",,W","  201",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-07-26","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","   76",",,W,",,,,,"  356",",,W","  194",",,W","   26",",,W",,,,,,,,,,,"  170",",,W","  160",",,W",,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-07-27","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","   13",",,W,",,,,,"  339",",,W","  189",",,W","   35",",,W",,,,,,,,,,,"  140",",,W","  120",",,W",,,,,"   98",",,W","  125",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-07-28","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    3",",,W,",,,,,"  328",",,W","  183",",,W","   34",",,W",,,,,,,,,,,"   30",",,W","   30",",,W",,,,,"  165",",,W","  210",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-07-29","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  339",",,W","  194",",,W","   24",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-07-30","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  344",",,W","  194",",,W","   33",",,W",,,,,,,,,,,"   40",",,W","   40",",,W",,,,,"   98",",,W","  130",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-07-31","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  333",",,W","  183",",,W","   24",",,W",,,,,,,,,,,"  230",",,W","   90",",,W",,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-01","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","  196",",,W,",,,,,"  333",",,W","  194",",,W","   21",",,W",,,,,,,,,,,"  150",",,W","  150",",,W",,,,,"  130",",,W","  165",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-02","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","   71",",,W,",,,,,"  317",",,W","  178",",,W","   24",",,W",,,,,,,,,,,"  210",",,W","  220",",,W",,,,,"  103",",,W","  134",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-03","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  322",",,W","  167",",,W","   22",",,W",,,,,,,,,,,"  240",",,W","  230",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-04","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  328",",,W","  183",",,W","   30",",,W",,,,,,,,,,,"  260",",,W","  240",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-05","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  333",",,W","  194",",,W","   37",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-06","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  356",",,W","  172",",,W","   25",",,W",,,,,,,,,,,"  270",",,W","  260",",,W",,,,,"   76",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-07","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  361",",,W","  178",",,W","   25",",,W",,,,,,,,,,,"  130",",,W","  130",",,W",,,,,"   98",",,W","  152",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-08","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0","T,,W,",,,,,"  339",",,W","  206",",,W","   41",",,W",,,,,,,,,,,"   60",",,W","   50",",,W",,,,,"  107",",,W","  148",",,W",,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-09","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","  107",",,W,",,,,,"  317",",,W","  161",",,W","   35",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,,,"  170",",,W","  201",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-10","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,","    0",",,W","    0",",,W","  300",",,W","  161",",,W","   30",",,W",,,,,,,,,,,"  250",",,W","  160",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-11","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","   66",",,W,","    0",",,W","    0",",,W","  311",",,W","  167",",,W","   26",",,W",,,,,,,,,,,"  150",",,W","  130",",,W",,,,,"  112",",,W","  152",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-12","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,","    0",",,W","    0",",,W","  317",",,W","  167",",,W","   28",",,W",,,,,,,,,,,"  230",",,W","  240",",,W",,,,,"  103",",,W","  125",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-13","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0","T,,W,","    0",",,W","    0",",,W","  306",",,W","  161",",,W","   30",",,W",,,,,,,,,,,"   20",",,W","   20",",,W",,,,,"  103",",,W","  116",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-14","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","   51",",,W,",,,,,"  311",",,W","  183",",,W","   38",",,W",,,,,,,,,,,"  290",",,W","  120",",,W",,,,,"   98",",,W","  130",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-15","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","   61",",,W,",,,,,"  300",",,W","  178",",,W","   24",",,W",,,,,,,,,,,"  190",",,W","  290",",,W",,,,,"   72",",,W","   94",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-16","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","   18",",,W,",,,,,"  261",",,W","  167",",,W","   28",",,W",,,,,,,,,,,"  230",",,W","  230",",,W",,,,,"   94",",,W","  103",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-17","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  283",",,W","  189",",,W","   22",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,,,"   72",",,W","   98",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-18","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","  112",",,W,",,,,,"  311",",,W","  172",",,W","   33",",,W",,,,,,,,,,,"  250",",,W","  260",",,W",,,,,"  116",",,W","  152",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-19","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  328",",,W","  167",",,W","   21",",,W",,,,,,,,,,,"  210",",,W","  210",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-20","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  317",",,W","  189",",,W","   30",",,W",,,,,,,,,,,"  230",",,W","  230",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-21","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  300",",,W","  189",",,W","   34",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,,,"  107",",,W","  148",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-22","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","   10",",,W,","    0",",,W","    0",",,W","  272",",,W","  167",",,W","   33",",,W",,,,,,,,,,,"   20",",,W","  140",",,W",,,,,"   72",",,W","   98",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-23","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","  104",",,W,","    0",",,W","    0",",,W","  278",",,W","  144",",,W","   16",",,W",,,,,,,,,,,"  220",",,W","  220",",,W",,,,,"  130",",,W","  170",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-24","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  289",",,W","  161",",,W","   26",",,W",,,,,,,,,,,"  260",",,W","  240",",,W",,,,,"   72",",,W","   98",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-25","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","   25",",,W,",,,,,"  267",",,W","  156",",,W","   21",",,W",,,,,,,,,,,"  180",",,W","  170",",,W",,,,,"   89",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-26","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0","T,,W,",,,,,"  283",",,W","  139",",,W","   22",",,W",,,,,,,,,,,"  220",",,W","  210",",,W",,,,,"   81",",,W","  103",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-27","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  289",",,W","  144",",,W","   35",",,W",,,,,,,,,,,"  210",",,W","  200",",,W",,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-28","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  294",",,W","  133",",,W","   33",",,W",,,,,,,,,,,"  240",",,W","  170",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-29","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  306",",,W","  122",",,W","   31",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-30","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  311",",,W","  139",",,W","   31",",,W",,,,,,,,,,,"  250",",,W","  300",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-08-31","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,","    0",",,W","    0",",,W","  306",",,W","  156",",,W","   39",",,W",,,,,,,,,,,"  250",",,W","  260",",,W",,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-09-01","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,","    0",",,W","    0",",,W","  294",",,W","  167",",,W","   36",",,W",,,,,,,,,,,"  200",",,W","  220",",,W",,,,,"   81",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-09-02","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0","T,,W,",,,,,"  289",",,W","  139",",,W","   28",",,W",,,,,,,,,,,"   90",",,W","   90",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-09-03","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","   56",",,W,","    0",",,W","    0",",,W","  278",",,W","  122",",,W","   28",",,W",,,,,,,,,,,"   40",",,W","   20",",,W",,,,,"  143",",,W","  188",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-09-04","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","   61",",,W,",,,,,"  272",",,W","  117",",,W","   22",",,W",,,,,,,,,,,"  310",",,W","  310",",,W",,,,,"   94",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-09-05","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  283",",,W","  117",",,W","   17",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-09-06","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,",,,,,"  306",",,W","  128",",,W","   25",",,W",,,,,,,,,,,"  210",",,W","  190",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-09-07","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,","    0",",,W","    0",",,W","  328",",,W","  133",",,W","   20",",,W",,,,,,,,,,,"  230",",,W","   70",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-09-08","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,","    0",",,W","    0",",,W","  339",",,W","  133",",,W","   25",",,W",,,,,,,,,,,"  230",",,W","  230",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023184","2018-09-09","34.65167","-112.42083","1536.8","PRESCOTT LOVE FIELD, AZ US","    0",",,W,","    0",",,W","    0",",,W","  328",",,W","  172",",,W","   33",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
