"CA007117827","2018-05-29","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","   48",",,S",,,,,,,"   14","H,,S",,,,
"CA007117827","2018-05-30","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","    0",",,S",,,,,,,"   66","H,,S",,,,
"CA007117827","2018-05-31","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","    0",",,S",,,"  163",",,S","    5",",,S","  118","H,,S",,,,
"CA007117827","2018-06-01","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","  170",",,S",,,,,,,"   49","H,,S",,,,
"CA007117827","2018-06-02","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","    0",",,S",,,,,,,"  -23","H,,S",,,,
"CA007117827","2018-06-03","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","    0",",,S",,,,,,,"  -22","H,,S",,,,
"CA007117827","2018-06-04","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","    0",",,S",,,,,,,"    3","H,,S",,,,
"CA007117827","2018-06-05","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA",,,,,,,,,"   -6","H,,S",,,,
"CA007117827","2018-06-06","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","    0",",,S",,,,,,,"    6","H,,S",,,,
"CA007117827","2018-06-07","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","    0",",,S",,,,,,,"   54","H,,S",,,,
"CA007117827","2018-06-08","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","   23",",,S",,,"  140",",,S","  -42",",,S","   55","H,,S",,,,
"CA007117827","2018-06-09","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","    3",",,S",,,"   65",",,S","  -14",",,S","    9","H,,S",,,,
"CA007117827","2018-06-10","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","    0",",,S",,,,,,,"    8","H,,S",,,,
"CA007117827","2018-06-11","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","    0",",,S",,,"   86",",,S","  -62",",,S","   18","H,,S",,,,
"CA007117827","2018-06-12","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","  183",",,S",,,"   86",",,S","  -62",",,S","   31","H,,S",,,,
"CA007117827","2018-06-13","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","   58",",,S",,,,,,,"   34","H,,S",,,,
"CA007117827","2018-06-14","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","    0",",,S",,,,,,,"   62","H,,S",,,,
"CA007117827","2018-06-15","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","    0","D,,S",,,"  148",",,S","  -29",",,S","   68","H,,S",,,,
"CA007117827","2018-06-16","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","    0",",,S",,,,,,,"   58","H,,S",,,,
"CA007117827","2018-06-17","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","    0",",,S",,,,,,,"  104","H,,S",,,,
"CA007117827","2018-06-18","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","   18",",,S",,,"  212",",,S","    1",",,S","  114","H,,S",,,,
"CA007117827","2018-06-19","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","   43",",,S",,,"  133",",,S","   50",",,S","   70","H,,S",,,,
"CA007117827","2018-06-20","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","   33",",,S",,,"   89",",,S","   -1",",,S","   46","H,,S",,,,
"CA007117827","2018-06-21","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","   10",",,S",,,,,,,"   39","H,,S",,,,
"CA007117827","2018-06-22","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","   10",",,S",,,,,,,"   70","H,,S",,,,
"CA007117827","2018-06-23","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","   15",",,S",,,,,,,"   43","H,,S",,,,
"CA007117827","2018-06-24","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","    0",",,S",,,"   89",",,S","    2",",,S","   42","H,,S",,,,
"CA007117827","2018-06-25","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","   10",",,S",,,,,,,"   57","H,,S",,,,
"CA007117827","2018-06-26","54.8","-66.8","517.0","SCHEFFERVILLE A, QC CA","   23",",,S",,,,,,,"   84","H,,S",,,,
