"USC00252100","2017-03-25","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,,,,,,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-03-26","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,,,,,,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-03-28","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  172",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-03-29","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  106",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-03-30","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  139",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-03-31","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  100",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-01","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  222",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-02","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  222",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-03","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  139",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-04","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  256",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-05","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  244",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-06","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  206",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-07","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  250",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-08","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  306",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-09","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  250",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-10","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  228",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-11","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  244",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-12","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  278",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-13","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  261",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-14","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  322",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-15","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  283",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-16","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  244",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-17","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  239",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-18","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  267",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-19","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  267",",,7","   72",",,7",,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-20","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  250",",,7","   72",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-21","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  183",",,7","   94",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-22","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  233",",,7","   44",",,7",,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-23","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  261",",,7","   22",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-24","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  283",",,7","   56",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-25","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  150",",,7","   28",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-26","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  206",",,7","   28",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-27","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  239",",,7","   28",",,7",,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-28","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  239",",,7","   33",",,7",,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-29","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  156",",,7","   50",",,7",,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-04-30","40.6344","-100.5219","794.3","CURTIS, NE US",,,,,,,"  156",",,7","   33",",,7",,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-05-01","40.6344","-100.5219","794.3","CURTIS, NE US","    0",",,7,0700","    0",",,7,",,,"  211",",,7","   33",",,7",,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-05-02","40.6344","-100.5219","794.3","CURTIS, NE US","  597",",,7,0700","  152",",,7,","  152",",,7,0700","  122",",,7","   33",",,7",,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-05-03","40.6344","-100.5219","794.3","CURTIS, NE US","    0",",,7,0700","    0",",,7,",,,"  194",",,7","   67",",,7",,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-05-04","40.6344","-100.5219","794.3","CURTIS, NE US","    0",",,7,0700","    0",",,7,",,,"  194",",,7","   44",",,7",,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-05-05","40.6344","-100.5219","794.3","CURTIS, NE US","    0",",,7,0700","    0",",,7,",,,,,,,,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-05-06","40.6344","-100.5219","794.3","CURTIS, NE US","    0",",,7,0700","    0",",,7,",,,,,,,,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-05-07","40.6344","-100.5219","794.3","CURTIS, NE US","    0",",,7,0700","    0",",,7,",,,,,,,,,,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-05-08","40.6344","-100.5219","794.3","CURTIS, NE US","    0",",,7,0700","    0",",,7,",,,,,,,,,,,,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-05-09","40.6344","-100.5219","794.3","CURTIS, NE US","    0",",,7,0700","    0",",,7,",,,,,,,,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-05-10","40.6344","-100.5219","794.3","CURTIS, NE US","    0",",,7,0700","    0",",,7,",,,,,,,,,,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-05-11","40.6344","-100.5219","794.3","CURTIS, NE US","    0",",,7,0700","    0",",,7,",,,,,,,,,,,,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-05-12","40.6344","-100.5219","794.3","CURTIS, NE US","    0",",,7,0700","    0",",,7,",,,,,,,,,,,,,,,"  261",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00252100","2017-05-13","40.6344","-100.5219","794.3","CURTIS, NE US","    0",",,7,0700","    0",",,7,",,,,,,,,,,,,,,,"  278",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
