"USC00481000","2018-07-01","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","   38",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-02","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-03","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-04","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-05","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-06","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-07","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  378",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-08","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  394",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-09","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  383",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-10","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-11","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  383",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-12","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-13","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-14","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  283",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-15","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-16","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-17","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","   97",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-18","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-19","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-20","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-21","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-22","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-23","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-24","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-25","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00481000","2018-07-26","43.40536","-108.16338","1485.9","BOYSEN DAM, WY US","  114",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,
