"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00273850","2018-06-30","43.7052","-72.2855","178.0","HANOVER, NH US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  333",",,7","  172",",,7",,,,,,,,,"  333",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-01","43.7052","-72.2855","178.0","HANOVER, NH US",,,"    0",",,7,1700","    0",",,7,1700","  350",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-02","43.7052","-72.2855","178.0","HANOVER, NH US",,,"    0",",,7,1700","    0",",,7,1700","  350",",,7","  228",",,7","    2",",,7",,,"    0",",,7",,,"  333",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-03","43.7052","-72.2855","178.0","HANOVER, NH US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  344",",,7","  239",",,7",,,,,,,,,"  339",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-04","43.7052","-72.2855","178.0","HANOVER, NH US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  344",",,7","  167",",,7",,,,,,,,,"  339",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-05","43.7052","-72.2855","178.0","HANOVER, NH US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  344",",,7","  189",",,7",,,,,,,,,"  339",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-06","43.7052","-72.2855","178.0","HANOVER, NH US","  150",",,7,1700","    0",",,7,1700","    0",",,7,1700","  344",",,7","  222",",,7",,,,,,,,,"  228",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-07","43.7052","-72.2855","178.0","HANOVER, NH US","    3",",,7,1700","    0",",,7,1700","    0",",,7,1700","  256",",,7","   94",",,7",,,,,,,,,"  256",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-08","43.7052","-72.2855","178.0","HANOVER, NH US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  289",",,7","  111",",,7",,,,,,,,,"  283",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-09","43.7052","-72.2855","178.0","HANOVER, NH US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  322",",,7","  128",",,7",,,,,,,,,"  317",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-10","43.7052","-72.2855","178.0","HANOVER, NH US","    5",",,7,1700","    0",",,7,1700","    0",",,7,1700","  317",",,7","  150",",,7",,,,,,,,,"  261",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-11","43.7052","-72.2855","178.0","HANOVER, NH US","    3",",,7,1700","    0",",,7,1700","    0",",,7,1700","  272",",,7","  178",",,7",,,,,,,,,"  272",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-12","43.7052","-72.2855","178.0","HANOVER, NH US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  272",",,7","  106",",,7",,,,,,,,,"  261",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-13","43.7052","-72.2855","178.0","HANOVER, NH US",,,"    0",",,7,1700","    0",",,7,1700","  294",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-14","43.7052","-72.2855","178.0","HANOVER, NH US",,,"    0",",,7,1700","    0",",,7,1700","  294",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-15","43.7052","-72.2855","178.0","HANOVER, NH US",,,"    0",",,7,1700","    0",",,7,1700","  306",",,7","  189",",,7","    3",",,7",,,"   10",",,7",,,"  300",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-16","43.7052","-72.2855","178.0","HANOVER, NH US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  333",",,7","  150",",,7",,,,,,,,,"  328",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-17","43.7052","-72.2855","178.0","HANOVER, NH US","  130",",,7,1700","    0",",,7,1700","    0",",,7,1700","  328",",,7","  217",",,7",,,,,,,,,"  228",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-18","43.7052","-72.2855","178.0","HANOVER, NH US",,,"    0",",,7,1700","    0",",,7,1700","  250",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-19","43.7052","-72.2855","178.0","HANOVER, NH US",,,"    0",",,7,1700","    0",",,7,1700","  272",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-20","43.7052","-72.2855","178.0","HANOVER, NH US",,,"    0",",,7,1700","    0",",,7,1700","  306",",,7","  111",",,7","    3",",,7",,,"    5",",,7",,,"  300",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-21","43.7052","-72.2855","178.0","HANOVER, NH US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  300",",,7","  139",",,7",,,,,,,,,"  267",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-22","43.7052","-72.2855","178.0","HANOVER, NH US","    8",",,7,1700","    0",",,7,1700","    0",",,7,1700","  272",",,7","  150",",,7",,,,,,,,,"  228",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-23","43.7052","-72.2855","178.0","HANOVER, NH US",,,"    0",",,7,1700","    0",",,7,1700","  267",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-24","43.7052","-72.2855","178.0","HANOVER, NH US",,,"    0",",,7,1700","    0",",,7,1700","  306",",,7","  211",",,7","    2",",,7",,,"  424",",,7",,,"  289",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-25","43.7052","-72.2855","178.0","HANOVER, NH US","  130",",,7,1700","    0",",,7,1700","    0",",,7,1700","  289",",,7","  222",",,7",,,,,,,,,"  228",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-26","43.7052","-72.2855","178.0","HANOVER, NH US","  104",",,7,1700","    0",",,7,1700","    0",",,7,1700","  256",",,7","  211",",,7",,,,,,,,,"  244",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-27","43.7052","-72.2855","178.0","HANOVER, NH US","  104",",,7,1700","    0",",,7,1700","    0",",,7,1700","  283",",,7","  172",",,7",,,,,,,,,"  206",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-28","43.7052","-72.2855","178.0","HANOVER, NH US","   38",",,7,1700","    0",",,7,1700","    0",",,7,1700","  289",",,7","  189",",,7",,,,,,,,,"  250",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00273850","2018-07-29","43.7052","-72.2855","178.0","HANOVER, NH US",,,"    0",",,7,1700","    0",",,7,1700","  272",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
