"USC00319555","2018-07-07","36.1308","-81.2275","326.1","W. KERR SCOTT RESV., NC US","   64",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,
"USC00319555","2018-07-08","36.1308","-81.2275","326.1","W. KERR SCOTT RESV., NC US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,"  144",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00319555","2018-07-09","36.1308","-81.2275","326.1","W. KERR SCOTT RESV., NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,
"USC00319555","2018-07-10","36.1308","-81.2275","326.1","W. KERR SCOTT RESV., NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00319555","2018-07-11","36.1308","-81.2275","326.1","W. KERR SCOTT RESV., NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00319555","2018-07-12","36.1308","-81.2275","326.1","W. KERR SCOTT RESV., NC US","   51",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,
"USC00319555","2018-07-13","36.1308","-81.2275","326.1","W. KERR SCOTT RESV., NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,
"USC00319555","2018-07-14","36.1308","-81.2275","326.1","W. KERR SCOTT RESV., NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00319555","2018-07-15","36.1308","-81.2275","326.1","W. KERR SCOTT RESV., NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00319555","2018-07-16","36.1308","-81.2275","326.1","W. KERR SCOTT RESV., NC US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,
