"USC00040790","2018-05-06","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  194",",,7","   56",",,7",,,,,"  161",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-07","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  256",",,7","   78",",,7",,,,,"  222",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-08","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  256",",,7","   67",",,7",,,,,"  222",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-10","36.2472","-121.7802","61.0","BIG SUR STATION, CA US",,,,,,,"  233",",,7","   78",",,7","    2",",,7","    0",",,7","  183",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-11","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  189",",,7","   56",",,7",,,,,"  144",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-12","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  172",",,7","   72",",,7",,,,,"  156",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-13","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  156",",,7","  111",",,7",,,,,"  144",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-14","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  172",",,7","   67",",,7",,,,,"  167",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-15","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  183",",,7","   78",",,7",,,,,"  167",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-17","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  194",",,7","   50",",,7",,,,,"  178",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-18","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  183",",,7","   67",",,7",,,,,"  172",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-19","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  189",",,7","   67",",,7",,,,,"  178",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-20","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  183",",,7","   56",",,7",,,,,"  139",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-21","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  183",",,7","   56",",,7",,,,,"  161",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-22","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  167",",,7","  100",",,7",,,,,"  139",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-23","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  150",",,7","  100",",,7",,,,,"  144",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-25","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","   10",",,7,1500",,,,,"  178",",,7","  106",",,7",,,,,"  167",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-26","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  167",",,7","  100",",,7",,,,,"  156",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-27","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  217",",,7","   56",",,7",,,,,"  217",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-28","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  228",",,7","   89",",,7",,,,,"  228",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-29","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  228",",,7","   94",",,7",,,,,"  183",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-30","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  183",",,7","  106",",,7",,,,,"  161",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-05-31","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  178",",,7","   61",",,7",,,,,"  156",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-06-01","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  228",",,7","   44",",,7",,,,,"  217",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-06-02","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  300",",,7","  128",",,7",,,,,"  283",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-06-03","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  294",",,7","   94",",,7",,,,,"  211",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00040790","2018-06-04","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","    0",",,7,1500",,,,,"  250",",,7","   83",",,7",,,,,"  233",",,7,1500",,,,,,,,,,,,,,,,,,,,
