"USC00455110","2018-06-29","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   89",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-06-30","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   89",",,7",,,,,"  144",",,7,0800","    1",",,7",,,,,,,,,,
"USC00455110","2018-07-01","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    8",",,7,0800","    0",",,7","    0",",,7","  200",",,7","  128",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-02","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","   25",",,7,0800","    0",",,7","    0",",,7","  217",",,7","  100",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-03","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   78",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-04","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   89",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-05","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  100",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-06","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","   13",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  122",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-07","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    8",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  128",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-08","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  100",",,7",,,,,"  100",",,7,0800","    1",",,7",,,,,,,,,,
"USC00455110","2018-07-09","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  100",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-10","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","   10",",,7,0800","    0",",,7","    0",",,7","  200",",,7","  128",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-11","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  100",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-12","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  100",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-13","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","   89",",,7",,,,,"   94",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-14","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","   89",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-15","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  111",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-16","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  144",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-17","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  133",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-18","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  122",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-19","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  128",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-20","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  122",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-21","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   89",",,7",,,,,"   89",",,7,0800","    1",",,7",,,,,,,,,,
"USC00455110","2018-07-22","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","   89",",,7",,,,,"   94",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-23","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","   94",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,
"USC00455110","2018-07-24","46.5044","-122.5938","85.3","MAYFIELD POWER PLANT, WA US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  128",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,
