"USC00054834","2018-07-07","38.0635","-103.2152","1185.7","LAS ANIMAS, CO US","    0",",,7,0830","    0",",,7","    0",",,7","  344",",,7","  183",",,7",,,,,,,,,"  250",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00054834","2018-07-08","38.0635","-103.2152","1185.7","LAS ANIMAS, CO US","    0",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  189",",,7",,,,,,,,,"  267",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00054834","2018-07-09","38.0635","-103.2152","1185.7","LAS ANIMAS, CO US","    0",",,7,0830","    0",",,7","    0",",,7","  372",",,7","  178",",,7",,,,,,,,,"  256",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00054834","2018-07-10","38.0635","-103.2152","1185.7","LAS ANIMAS, CO US","    0",",,7,0830","    0",",,7","    0",",,7","  372",",,7","  172",",,7",,,,,,,,,"  256",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00054834","2018-07-11","38.0635","-103.2152","1185.7","LAS ANIMAS, CO US","    0",",,7,0830","    0",",,7","    0",",,7","  378",",,7","  222",",,7",,,,,,,,,"  278",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00054834","2018-07-12","38.0635","-103.2152","1185.7","LAS ANIMAS, CO US","    0",",,7,0830","    0",",,7","    0",",,7","  378",",,7","  211",",,7",,,,,,,,,"  267",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00054834","2018-07-13","38.0635","-103.2152","1185.7","LAS ANIMAS, CO US","    0","T,,7,0830","    0",",,7","    0",",,7","  378",",,7","  211",",,7",,,,,,,,,"  250",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00054834","2018-07-14","38.0635","-103.2152","1185.7","LAS ANIMAS, CO US","    0",",,7,0830","    0",",,7","    0",",,7","  344",",,7","  183",",,7",,,,,,,,,"  239",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00054834","2018-07-15","38.0635","-103.2152","1185.7","LAS ANIMAS, CO US","    0",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  200",",,7",,,,,,,,,"  233",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00054834","2018-07-16","38.0635","-103.2152","1185.7","LAS ANIMAS, CO US","    0",",,7,0830","    0",",,7","    0",",,7","  361",",,7","  200",",,7",,,,,,,,,"  233",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00054834","2018-07-17","38.0635","-103.2152","1185.7","LAS ANIMAS, CO US","    0",",,7,0830","    0",",,7","    0",",,7","  350",",,7","  178",",,7",,,,,,,,,"  217",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00054834","2018-07-18","38.0635","-103.2152","1185.7","LAS ANIMAS, CO US","    0",",,7,0830","    0",",,7","    0",",,7","  344",",,7","  183",",,7",,,,,,,,,"  239",",,7,0830",,,,,,,,,,,,,,,"    1",",,7",,,,,,
