"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NO000005350","2018-04-01","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","  580",",,E","   57",",,E"," -107",",,E"
"NO000005350","2018-04-02","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","  580",",,E","   42",",,E"," -108",",,E"
"NO000005350","2018-04-03","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","  580",",,E","   51",",,E"," -125",",,E"
"NO000005350","2018-04-04","60.3883","11.5603","147.0","NORD ODAL, NO","   34",",,E","  600",",,E","   58",",,E","  -11",",,E"
"NO000005350","2018-04-05","60.3883","11.5603","147.0","NORD ODAL, NO","   49",",,E","  570",",,E","   49",",,E","    4",",,E"
"NO000005350","2018-04-06","60.3883","11.5603","147.0","NORD ODAL, NO","   94",",,E","  550",",,E","   74",",,E","    3",",,E"
"NO000005350","2018-04-07","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","  490",",,E","   57",",,E","  -41",",,E"
"NO000005350","2018-04-08","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","  470",",,E","   55",",,E","   -3",",,E"
"NO000005350","2018-04-09","60.3883","11.5603","147.0","NORD ODAL, NO","  106",",,E","  450",",,E","   30",",,E","   14",",,E"
"NO000005350","2018-04-10","60.3883","11.5603","147.0","NORD ODAL, NO","   62",",,E","  430",",,E","   78",",,E","   -1",",,E"
"NO000005350","2018-04-11","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","  410",",,E","  117",",,E","  -47",",,E"
"NO000005350","2018-04-12","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","  400",",,E","  134",",,E","  -64",",,E"
"NO000005350","2018-04-13","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","  370",",,E","  132",",,E","  -46",",,E"
"NO000005350","2018-04-14","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","  330",",,E","  181",",,E","  -20",",,E"
"NO000005350","2018-04-15","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","  300",",,E","  166",",,E","  -24",",,E"
"NO000005350","2018-04-16","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","  260",",,E","  129",",,E","  -16",",,E"
"NO000005350","2018-04-17","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","  230",",,E","  107",",,E","   21",",,E"
"NO000005350","2018-04-18","60.3883","11.5603","147.0","NORD ODAL, NO","   15",",,E","  170",",,E","  157",",,E","   46",",,E"
"NO000005350","2018-04-19","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","  100",",,E","  182",",,E","   -1",",,E"
"NO000005350","2018-04-20","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","   30",",,E","  134",",,E","   44",",,E"
"NO000005350","2018-04-21","60.3883","11.5603","147.0","NORD ODAL, NO","    2",",,E","   20",",,E","  158",",,E","  -10",",,E"
"NO000005350","2018-04-22","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  149",",,E","  -17",",,E"
"NO000005350","2018-04-23","60.3883","11.5603","147.0","NORD ODAL, NO","    1",",,E","    0",",,E","  113",",,E","   32",",,E"
"NO000005350","2018-04-24","60.3883","11.5603","147.0","NORD ODAL, NO","   28",",,E","    0",",,E","  123",",,E","   25",",,E"
"NO000005350","2018-04-25","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  126",",,E","  -22",",,E"
"NO000005350","2018-04-26","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  119",",,E","  -14",",,E"
"NO000005350","2018-04-27","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  110",",,E","   17",",,E"
"NO000005350","2018-04-28","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  101",",,E","  -16",",,E"
"NO000005350","2018-04-29","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  132",",,E","  -23",",,E"
"NO000005350","2018-04-30","60.3883","11.5603","147.0","NORD ODAL, NO","    1",",,E","    0",",,E","  136",",,E","   12",",,E"
"NO000005350","2018-05-01","60.3883","11.5603","147.0","NORD ODAL, NO","   39",",,E","    0",",,E","   93",",,E","   22",",,E"
"NO000005350","2018-05-02","60.3883","11.5603","147.0","NORD ODAL, NO","   18",",,E","    0",",,E","  119",",,E","   36",",,E"
"NO000005350","2018-05-03","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  121",",,E","   24",",,E"
"NO000005350","2018-05-04","60.3883","11.5603","147.0","NORD ODAL, NO","    3",",,E","    0",",,E","  150",",,E","  -10",",,E"
"NO000005350","2018-05-05","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  213",",,E","   44",",,E"
"NO000005350","2018-05-06","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  208",",,E","   84",",,E"
"NO000005350","2018-05-07","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  212",",,E","   55",",,E"
"NO000005350","2018-05-08","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  227",",,E","   61",",,E"
"NO000005350","2018-05-09","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  235",",,E","   38",",,E"
"NO000005350","2018-05-10","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  226",",,E","   83",",,E"
"NO000005350","2018-05-11","60.3883","11.5603","147.0","NORD ODAL, NO","  132",",,E","    0",",,E","  203",",,E","  111",",,E"
"NO000005350","2018-05-12","60.3883","11.5603","147.0","NORD ODAL, NO","    3",",,E","    0",",,E","  193",",,E","   79",",,E"
"NO000005350","2018-05-13","60.3883","11.5603","147.0","NORD ODAL, NO","    1",",,E","    0",",,E","  224",",,E","   75",",,E"
"NO000005350","2018-05-14","60.3883","11.5603","147.0","NORD ODAL, NO","    1",",,E","    0",",,E","  250",",,E","   79",",,E"
"NO000005350","2018-05-15","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  269",",,E","   64",",,E"
"NO000005350","2018-05-16","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  273",",,E","   77",",,E"
"NO000005350","2018-05-17","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  171",",,E","   51",",,E"
"NO000005350","2018-05-18","60.3883","11.5603","147.0","NORD ODAL, NO","   21",",,E","    0",",,E","  205",",,E","   41",",,E"
"NO000005350","2018-05-19","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  234",",,E","   31",",,E"
"NO000005350","2018-05-20","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  237",",,E","   53",",,E"
"NO000005350","2018-05-21","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  239",",,E","   69",",,E"
"NO000005350","2018-05-22","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  248",",,E","   58",",,E"
"NO000005350","2018-05-23","60.3883","11.5603","147.0","NORD ODAL, NO","    1",",,E","    0",",,E","  256",",,E","   90",",,E"
"NO000005350","2018-05-24","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  271",",,E","   71",",,E"
"NO000005350","2018-05-25","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  278",",,E","   80",",,E"
"NO000005350","2018-05-26","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  281",",,E","  126",",,E"
"NO000005350","2018-05-27","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  269",",,E","  106",",,E"
"NO000005350","2018-05-28","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  259",",,E","  158",",,E"
"NO000005350","2018-05-29","60.3883","11.5603","147.0","NORD ODAL, NO","    1",",,E","    0",",,E","  281",",,E","  118",",,E"
"NO000005350","2018-05-30","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  300",",,E","  135",",,E"
"NO000005350","2018-05-31","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  277",",,E","  119",",,E"
"NO000005350","2018-06-01","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  287",",,E","  102",",,E"
"NO000005350","2018-06-02","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  299",",,E","  122",",,E"
"NO000005350","2018-06-03","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  307",",,E","  143",",,E"
"NO000005350","2018-06-04","60.3883","11.5603","147.0","NORD ODAL, NO","    1",",,E","    0",",,E","  255",",,E","  131",",,E"
"NO000005350","2018-06-05","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  181",",,E","   44",",,E"
"NO000005350","2018-06-06","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  198",",,E","   27",",,E"
"NO000005350","2018-06-07","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  274",",,E","   81",",,E"
"NO000005350","2018-06-08","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  250",",,E","  102",",,E"
"NO000005350","2018-06-09","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  276",",,E","  100",",,E"
"NO000005350","2018-06-10","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  284",",,E","  140",",,E"
"NO000005350","2018-06-11","60.3883","11.5603","147.0","NORD ODAL, NO","  130",",,E","    0",",,E","  235",",,E","  134",",,E"
"NO000005350","2018-06-12","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  223",",,E","   75",",,E"
"NO000005350","2018-06-13","60.3883","11.5603","147.0","NORD ODAL, NO","    1",",,E","    0",",,E","  204",",,E","  119",",,E"
"NO000005350","2018-06-14","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  173",",,E","  131",",,E"
"NO000005350","2018-06-15","60.3883","11.5603","147.0","NORD ODAL, NO","   49",",,E","    0",",,E","  206",",,E","  107",",,E"
"NO000005350","2018-06-16","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  207",",,E","  108",",,E"
"NO000005350","2018-06-17","60.3883","11.5603","147.0","NORD ODAL, NO","   23",",,E","    0",",,E","  179",",,E","  100",",,E"
"NO000005350","2018-06-18","60.3883","11.5603","147.0","NORD ODAL, NO","   84",",,E","    0",",,E","  181",",,E","  109",",,E"
"NO000005350","2018-06-19","60.3883","11.5603","147.0","NORD ODAL, NO","    1",",,E","    0",",,E","  205",",,E","  114",",,E"
"NO000005350","2018-06-20","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  184",",,E","   75",",,E"
"NO000005350","2018-06-21","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  148",",,E","   57",",,E"
"NO000005350","2018-06-22","60.3883","11.5603","147.0","NORD ODAL, NO","   17",",,E","    0",",,E","  141",",,E","   67",",,E"
"NO000005350","2018-06-23","60.3883","11.5603","147.0","NORD ODAL, NO","    2",",,E","    0",",,E","  232",",,E","   49",",,E"
"NO000005350","2018-06-24","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  227",",,E","   75",",,E"
"NO000005350","2018-06-25","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  279",",,E","  139",",,E"
"NO000005350","2018-06-26","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  290",",,E","  148",",,E"
"NO000005350","2018-06-27","60.3883","11.5603","147.0","NORD ODAL, NO","    0",",,E","    0",",,E","  294",",,E","  122",",,E"
