"USC00232850","2018-07-07","38.23247","-90.39811","182.9","FESTUS, MO US","  102",",,7,0600",,,,,"  322",",,7","  167",",,7",,,,,"  172",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-08","38.23247","-90.39811","182.9","FESTUS, MO US","    0",",,7,0600","    0",",,7","    0",",,7","  278",",,7","  156",",,7",,,,,"  183",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-09","38.23247","-90.39811","182.9","FESTUS, MO US","    0",",,7,0600","    0",",,7","    0",",,7","  306",",,7","  183",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-10","38.23247","-90.39811","182.9","FESTUS, MO US","    0",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  217",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-11","38.23247","-90.39811","182.9","FESTUS, MO US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  222",",,7",,,,,"  239",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-12","38.23247","-90.39811","182.9","FESTUS, MO US","    0",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  211",",,7",,,,,"  211",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-13","38.23247","-90.39811","182.9","FESTUS, MO US","    0",",,7,0600",,,,,"  322",",,7","  200",",,7",,,,,"  211",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-14","38.23247","-90.39811","182.9","FESTUS, MO US","    0",",,7,0600",,,,,"  339",",,7","  211",",,7",,,,,"  244",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-15","38.23247","-90.39811","182.9","FESTUS, MO US","  605",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  211",",,7",,,,,"  228",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-16","38.23247","-90.39811","182.9","FESTUS, MO US","   58",",,7,0600",,,,,"  300",",,7","  222",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-17","38.23247","-90.39811","182.9","FESTUS, MO US","    0","T,,7,0600",,,,,"  344",",,7","  222",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-18","38.23247","-90.39811","182.9","FESTUS, MO US","    0",",,7,0600",,,,,"  311",",,7","  200",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-19","38.23247","-90.39811","182.9","FESTUS, MO US","    0","T,,7,0600",,,,,"  294",",,7","  200",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-20","38.23247","-90.39811","182.9","FESTUS, MO US","    0","T,,7,0600","    0",",,7","    0",",,7","  306",",,7","  206",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-21","38.23247","-90.39811","182.9","FESTUS, MO US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  194",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-22","38.23247","-90.39811","182.9","FESTUS, MO US","    0",",,7,0600","    0",",,7","    0",",,7","  306",",,7","  194",",,7",,,,,"  217",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-23","38.23247","-90.39811","182.9","FESTUS, MO US","    0",",,7,0600",,,,,"  278",",,7","  206",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-24","38.23247","-90.39811","182.9","FESTUS, MO US","    0",",,7,0600",,,,,"  300",",,7","  183",",,7",,,,,"  183",",,7,0600",,,,,,,,,,,,,,
"USC00232850","2018-07-25","38.23247","-90.39811","182.9","FESTUS, MO US","    0",",,7,0600","    0",",,7","    0",",,7","  311",",,7","  183",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,,,
