"USC00031596","2018-07-07","35.1034","-92.4903","95.1","CONWAY, AR US","  262",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  217",",,7",,,,,,,,,"  239",",,7,0800",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00031596","2018-07-08","35.1034","-92.4903","95.1","CONWAY, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  222",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00031596","2018-07-09","35.1034","-92.4903","95.1","CONWAY, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  222",",,7",,,,,,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00031596","2018-07-10","35.1034","-92.4903","95.1","CONWAY, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  222",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00031596","2018-07-11","35.1034","-92.4903","95.1","CONWAY, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  228",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00031596","2018-07-12","35.1034","-92.4903","95.1","CONWAY, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  372",",,7","  233",",,7",,,,,,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00031596","2018-07-13","35.1034","-92.4903","95.1","CONWAY, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  372",",,7","  233",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00031596","2018-07-14","35.1034","-92.4903","95.1","CONWAY, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  383",",,7","  233",",,7",,,,,,,,,"  278",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00031596","2018-07-15","35.1034","-92.4903","95.1","CONWAY, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  233",",,7",,,,,,,,,"  278",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00031596","2018-07-16","35.1034","-92.4903","95.1","CONWAY, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  394",",,7","  239",",,7",,,,,,,,,"  250",",,7,0800",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00031596","2018-07-17","35.1034","-92.4903","95.1","CONWAY, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  228",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
