"USC00367313","2018-04-02","40.3815","-78.0754","303.3","RAYSTOWN HQ, PA US","  147",",,7,0800","  127",",,7","  127",",,7","   72",",,7","  -17",",,7","    6",",,7,0800",,,,,,,,,,,,
"USC00367313","2018-04-03","40.3815","-78.0754","303.3","RAYSTOWN HQ, PA US","   25",",,7,0800","    0",",,7","    0",",,7","   61",",,7","    6",",,7","   39",",,7,0800",,,,,,,,,,,,
"USC00367313","2018-04-04","40.3815","-78.0754","303.3","RAYSTOWN HQ, PA US","  127",",,7,0800","    0",",,7","    0",",,7","   94",",,7","   39",",,7","   89",",,7,0800",,,"    1",",,7",,,,,,,,
"USC00367313","2018-04-05","40.3815","-78.0754","303.3","RAYSTOWN HQ, PA US","    0",",,7,0800","    0",",,7","    0",",,7","   89",",,7","  -11",",,7","    0",",,7,0800",,,,,,,,,,,,
"USC00367313","2018-04-06","40.3815","-78.0754","303.3","RAYSTOWN HQ, PA US","    0",",,7,0800","    0",",,7","    0",",,7","   78",",,7","  -28",",,7","   11",",,7,0800",,,,,,,,,,,,
"USC00367313","2018-04-07","40.3815","-78.0754","303.3","RAYSTOWN HQ, PA US","    0",",,7,0800","    0",",,7","    0",",,7","  156",",,7","  -22",",,7","  -17",",,7,0800",,,,,,,,,,,,
"USC00367313","2018-04-08","40.3815","-78.0754","303.3","RAYSTOWN HQ, PA US","    0",",,7,0800","    0",",,7","    0",",,7","   39",",,7","  -39",",,7","  -33",",,7,0800",,,,,,,,,,,,
"USC00367313","2018-04-09","40.3815","-78.0754","303.3","RAYSTOWN HQ, PA US","    0",",,7,0800","    0",",,7","    0",",,7","   50",",,7","  -33",",,7","  -22",",,7,0800",,,,,,,,,,,,
"USC00367313","2018-04-10","40.3815","-78.0754","303.3","RAYSTOWN HQ, PA US","   28",",,7,0800","   25",",,7","   25",",,7","   22",",,7","  -22",",,7","    0",",,7,0800",,,,,,,,,,,,
"USC00367313","2018-04-11","40.3815","-78.0754","303.3","RAYSTOWN HQ, PA US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","  -17",",,7","   -6",",,7,0800",,,,,,,,,,,,
