"USW00014880","2018-07-06","42.41667","-87.86667","221.6","CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US","    0",",,W",,,,,"  222",",,W","  133",",,W","   36",",,W",,," 0745",",,W",,,,,"   30",",,W","   30",",,W","   67",",,W","  112",",,W",,,,,,,,
"USW00014880","2018-07-07","42.41667","-87.86667","221.6","CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US","    0",",,W",,,,,"  256",",,W","  111",",,W","   17",",,W",,," 0849",",,W",,,,,"  130",",,W","  130",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00014880","2018-07-08","42.41667","-87.86667","221.6","CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US","    0",",,W",,,,,"  272",",,W","  128",",,W","   23",",,W",,," 1212",",,W",,,,,"  130",",,W","  130",",,W","   63",",,W","   85",",,W",,,,,,,,
"USW00014880","2018-07-09","42.41667","-87.86667","221.6","CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US","    0",",,W",,,,,"  322",",,W","  156",",,W","   29",",,W",,," 1355",",,W",,,,,"  230",",,W","  230",",,W","   76",",,W","  112",",,W",,,,,,,,
"USW00014880","2018-07-10","42.41667","-87.86667","221.6","CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US","    0",",,W",,,,,"  289",",,W","  167",",,W","   27",",,W",,," 0811",",,W",,,,,"   40",",,W","   30",",,W","   67",",,W","   98",",,W",,,,,,,,
"USW00014880","2018-07-11","42.41667","-87.86667","221.6","CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US","    0",",,W",,,,,"  267",",,W","  161",",,W","   21",",,W",,," 1451",",,W",,,,,"   90",",,W","   90",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00014880","2018-07-12","42.41667","-87.86667","221.6","CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US","    0",",,W",,,,,"  306",",,W","  161",",,W","   34",",,W",,," 1644",",,W",,,,,"  210",",,W","  210",",,W","   89",",,W","  112",",,W",,,,,,,,
"USW00014880","2018-07-13","42.41667","-87.86667","221.6","CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US","   15",",,W",,,,,"  317",",,W","  189",",,W","   35",",,W",,," 0719",",,W",,,,,"  220",",,W","  220",",,W","   81",",,W","   98",",,W",,,,,,,,
"USW00014880","2018-07-14","42.41667","-87.86667","221.6","CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US","   36",",,W",,,,,"  261",",,W","  206",",,W","   21",",,W",,," 0148",",,W",,,,,"  230",",,W","  200",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00014880","2018-07-15","42.41667","-87.86667","221.6","CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US","    0",",,W",,,,,"  294",",,W","  200",",,W","   15",",,W",,," 1404",",,W",,,,,"  140",",,W","  130",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00014880","2018-07-16","42.41667","-87.86667","221.6","CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US","   20",",,W",,,,,"  317",",,W","  194",",,W","   20",",,W",,," 1056",",,W",,,,,"  100",",,W","  310",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00014880","2018-07-17","42.41667","-87.86667","221.6","CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US","    0",",,W",,,,,"  250",",,W","  150",",,W","   26",",,W",,," 1015",",,W",,,,,"   70",",,W","   60",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00014880","2018-07-18","42.41667","-87.86667","221.6","CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US","    0",",,W",,,,,"  239",",,W","  133",",,W","   19",",,W",,," 1142",",,W",,,,,"   80",",,W","  100",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00014880","2018-07-19","42.41667","-87.86667","221.6","CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US","    3",",,W",,,,,"  278",",,W","  133",",,W","   32",",,W",,," 1258",",,W",,,,,"  150",",,W","  120",",,W","   76",",,W","  107",",,W",,,,,,,,
"USW00014880","2018-07-20","42.41667","-87.86667","221.6","CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US","   53",",,W",,,,,"  256",",,W","  211",",,W","   37",",,W",,," 0219",",,W",,,,,"  230",",,W","  190",",,W","   81",",,W","  116",",,W",,,,,,,,
