"USC00476357","2015-05-22","44.94613","-90.55178","377.3","OWEN 1 E, WI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  217",",,7","    0",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00476357","2015-05-23","44.94613","-90.55178","377.3","OWEN 1 E, WI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  206",",,7","   22",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00476357","2015-05-24","44.94613","-90.55178","377.3","OWEN 1 E, WI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  239",",,7","  100",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00476357","2015-05-25","44.94613","-90.55178","377.3","OWEN 1 E, WI US","  325",",,7,0800","    0",",,7,","    0",",,7,0800","  206",",,7","  128",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00476357","2015-05-26","44.94613","-90.55178","377.3","OWEN 1 E, WI US","   13",",,7,0800","    0",",,7,","    0",",,7,0800","  228",",,7","  133",",,7",,,,,,,,,"  178",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,
"USC00476357","2015-05-27","44.94613","-90.55178","377.3","OWEN 1 E, WI US","  244",",,7,0800","    0",",,7,","    0",",,7,0800","  200",",,7","  122",",,7",,,,,,,,,"  128",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,
"USC00476357","2015-05-28","44.94613","-90.55178","377.3","OWEN 1 E, WI US","   94",",,7,0800","    0","T,,7,","    0",",,7,0800","  244",",,7","  106",",,7",,,,,,,,,"  183",",,7,0800",,,,,"    1",",,7",,,"    1",",,7",,,,,,,,
"USC00476357","2015-05-29","44.94613","-90.55178","377.3","OWEN 1 E, WI US","    5",",,7,0800","    0",",,7,","    0",",,7,0800","  278",",,7","  161",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00476357","2015-05-30","44.94613","-90.55178","377.3","OWEN 1 E, WI US","   66",",,7,0800","    0",",,7,","    0",",,7,0800","  222",",,7","   94",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00476357","2015-05-31","44.94613","-90.55178","377.3","OWEN 1 E, WI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  156",",,7","   17",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00476357","2015-06-01","44.94613","-90.55178","377.3","OWEN 1 E, WI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  156",",,7","   22",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00476357","2015-06-02","44.94613","-90.55178","377.3","OWEN 1 E, WI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  183",",,7","   67",",,7",,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00476357","2015-06-03","44.94613","-90.55178","377.3","OWEN 1 E, WI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  222",",,7","  106",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00476357","2015-06-04","44.94613","-90.55178","377.3","OWEN 1 E, WI US","  168",",,7,0800","    0",",,7,","    0",",,7,0800","  239",",,7","  156",",,7",,,,,,,,,"  167",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,
"USC00476357","2015-06-05","44.94613","-90.55178","377.3","OWEN 1 E, WI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  222",",,7","  133",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00476357","2015-06-06","44.94613","-90.55178","377.3","OWEN 1 E, WI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  233",",,7","   78",",,7",,,,,,,,,"  117",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,
"USC00476357","2015-06-07","44.94613","-90.55178","377.3","OWEN 1 E, WI US","  249",",,7,0800","    0",",,7,","    0",",,7,0800","  228",",,7","  117",",,7",,,,,,,,,"  172",",,7,0800","    0",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00476357","2015-06-08","44.94613","-90.55178","377.3","OWEN 1 E, WI US","   13",",,7,0800","    0",",,7,","    0",",,7,0800","  256",",,7","  139",",,7",,,,,,,,,"  167",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,
"USC00476357","2015-06-09","44.94613","-90.55178","377.3","OWEN 1 E, WI US","   15",",,7,0800","    0",",,7,","    0",",,7,0800","  239",",,7","  111",",,7",,,,,,,,,"  172",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,
"USC00476357","2015-06-10","44.94613","-90.55178","377.3","OWEN 1 E, WI US","    3",",,7,0800","    0",",,7,","    0",",,7,0800","  289",",,7","  167",",,7",,,,,,,,,"  183",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,
"USC00476357","2015-06-11","44.94613","-90.55178","377.3","OWEN 1 E, WI US","   15",",,7,0800","    0",",,7,","    0",",,7,0800","  244",",,7","  144",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00476357","2015-06-12","44.94613","-90.55178","377.3","OWEN 1 E, WI US","  147",",,7,0800","    0",",,7,","    0",",,7,0800","  156",",,7","  111",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00476357","2015-06-13","44.94613","-90.55178","377.3","OWEN 1 E, WI US","   25",",,7,0800","    0",",,7,","    0",",,7,0800","  250",",,7","  122",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,
