"USC00416177","2018-06-01","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  311",",,7","  211",",,7",,,"   58",",,7,0700",,,"  244",",,7,0700","   72",",,7",,,,,,,,,,,,
"USC00416177","2018-06-02","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  311",",,7","  222",",,7",,,"   74",",,7,0700",,,"  244",",,7,0700","   45",",,7",,,,,,,,,,,,
"USC00416177","2018-06-03","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  322",",,7","  244",",,7",,,"   58",",,7,0700",,,"  278",",,7,0700","   68",",,7",,,,,,,,,,,,
"USC00416177","2018-06-04","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  322",",,7","  278",",,7",,,"  163",",,7,0700",,,"  289",",,7,0700","   76",",,7",,,,,,,,,,,,
"USC00416177","2018-06-05","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  322",",,7","  267",",,7",,,"   61",",,7,0700",,,"  278",",,7,0700","   40",",,7",,,,,,,,,,,,
"USC00416177","2018-06-06","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  311",",,7","  256",",,7",,,"   69",",,7,0700",,,"  267",",,7,0700","   42",",,7",,,,,,,,,,,,
"USC00416177","2018-06-07","31.6163","-94.643","132.6","NACOGDOCHES, TX US","   51",",,7,0700",,,,,"  322",",,7","  211",",,7",,,"   36",",,7,0700",,,"  233",",,7,0700","   47",",,7",,,,,,,,,,,,
"USC00416177","2018-06-08","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  311",",,7","  222",",,7",,,"   91",",,7,0700",,,"  233",",,7,0700","   43",",,7",,,,,,,,,,,,
"USC00416177","2018-06-09","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  322",",,7","  222",",,7",,,"   76",",,7,0700",,,"  222",",,7,0700","   37",",,7",,,,,,,,,,,,
"USC00416177","2018-06-10","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  311",",,7","  222",",,7",,,"  122",",,7,0700",,,"  244",",,7,0700","   48",",,7",,,,,,,,,,,,
"USC00416177","2018-06-11","31.6163","-94.643","132.6","NACOGDOCHES, TX US","   33",",,7,0700",,,,,"  322",",,7","  222",",,7",,,"   74",",,7,0700",,,"  244",",,7,0700","   64",",,7",,,,,,,,,,,,
"USC00416177","2018-06-12","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  322",",,7","  222",",,7",,,"   91",",,7,0700",,,"  233",",,7,0700","   64",",,7",,,,,,,,,,,,
"USC00416177","2018-06-13","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  311",",,7","  233",",,7",,,"   53",",,7,0700",,,"  233",",,7,0700","   66",",,7",,,,,,,,,,,,
"USC00416177","2018-06-14","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  333",",,7","  233",",,7",,,"   71",",,7,0700",,,"  233",",,7,0700","   51",",,7",,,,,,,,,,,,
"USC00416177","2018-06-15","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  322",",,7","  233",",,7",,,"   97",",,7,0700",,,"  244",",,7,0700","   79",",,7",,,,,,,,,,,,
"USC00416177","2018-06-16","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  322",",,7","  222",",,7",,,"  109",",,7,0700",,,"  244",",,7,0700","   61",",,7",,,,,,,,,,,,
"USC00416177","2018-06-17","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  311",",,7","  222",",,7",,,"   41",",,7,0700",,,"  300",",,7,0700","   45",",,7",,,,,,,,,,,,
"USC00416177","2018-06-18","31.6163","-94.643","132.6","NACOGDOCHES, TX US","   33",",,7,0700",,,,,"  322",",,7","  233",",,7",,,"   61",",,7,0700",,,"  233",",,7,0700","   79",",,7",,,,,,,,,,,,
"USC00416177","2018-06-19","31.6163","-94.643","132.6","NACOGDOCHES, TX US","   33",",,7,0700",,,,,"  311",",,7","  222",",,7",,,"   71",",,7,0700",,,"  222",",,7,0700","   89",",,7",,,,,,,,,,,,
"USC00416177","2018-06-20","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  311",",,7","  211",",,7",,,"   30",",,7,0700",,,"  222",",,7,0700","   40",",,7",,,,,,,,,,,,
"USC00416177","2018-06-21","31.6163","-94.643","132.6","NACOGDOCHES, TX US","   51",",,7,0700",,,,,"  300",",,7","  222",",,7",,,"   15",",,7,0700",,,"  222",",,7,0700","   24",",,7",,,,,,,,,,,,
"USC00416177","2018-06-22","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  311",",,7","  222",",,7",,,"  168",",,7,0700",,,"  233",",,7,0700","   56",",,7",,,,,,,,,,,,
"USC00416177","2018-06-23","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  311",",,7","  222",",,7",,,"  208",",,7,0700",,,"  289",",,7,0700","   84",",,7",,,,,,,,,,,,
"USC00416177","2018-06-24","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  322",",,7","  244",",,7",,,"   84",",,7,0700",,,"  256",",,7,0700","   90",",,7",,,,,,,,,,,,
"USC00416177","2018-06-25","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  311",",,7","  233",",,7",,,"   66",",,7,0700",,,"  256",",,7,0700","   82",",,7",,,,,,,,,,,,
"USC00416177","2018-06-26","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  322",",,7","  244",",,7",,,"  183",",,7,0700",,,"  256",",,7,0700","   64",",,7",,,,,,,,,,,,
"USC00416177","2018-06-27","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  333",",,7","  244",",,7",,,"  178",",,7,0700",,,"  256",",,7,0700","   51",",,7",,,,,,,,,,,,
"USC00416177","2018-06-28","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  356",",,7","  233",",,7",,,"   86",",,7,0700",,,"  256",",,7,0700","   56",",,7",,,,,,,,,,,,
"USC00416177","2018-06-29","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  344",",,7","  233",",,7",,,"  216",",,7,0700",,,"  256",",,7,0700","   53",",,7",,,,,,,,,,,,
"USC00416177","2018-06-30","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  356",",,7","  233",",,7",,,"  165",",,7,0700",,,"  267",",,7,0700","   68",",,7",,,,,,,,,,,,
"USC00416177","2018-07-01","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  356",",,7","  233",",,7",,,"  127",",,7,0700",,,"  289",",,7,0700","  101",",,7",,,,,,,,,,,,
"USC00416177","2018-07-02","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  356",",,7","  244",",,7",,,"   38",",,7,0700",,,"  267",",,7,0700","   71",",,7",,,,,,,,,,,,
"USC00416177","2018-07-03","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  356",",,7","  233",",,7",,,"   28",",,7,0700",,,"  256",",,7,0700","   42",",,7",,,,,,,,,,,,
"USC00416177","2018-07-04","31.6163","-94.643","132.6","NACOGDOCHES, TX US","  333",",,7,0700",,,,,"  344",",,7","  222",",,7",,,"   64",",,7,0700",,,"  267",",,7,0700","   55",",,7",,,,,,,,,,,,
"USC00416177","2018-07-05","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  333",",,7","  233",",,7",,,"  112",",,7,0700",,,"  267",",,7,0700","   63",",,7",,,,,,,,,,,,
"USC00416177","2018-07-06","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  322",",,7","  244",",,7",,,"  112",",,7,0700",,,"  278",",,7,0700","   66",",,7",,,,,,,,,,,,
"USC00416177","2018-07-07","31.6163","-94.643","132.6","NACOGDOCHES, TX US","  236",",,7,0700",,,,,"  311",",,7","  222",",,7",,,"   30",",,7,0700",,,"  289",",,7,0700","   63",",,7",,,,,,,,,,,,
"USC00416177","2018-07-08","31.6163","-94.643","132.6","NACOGDOCHES, TX US","   23",",,7,0700",,,,,"  311",",,7","  222",",,7",,,"   74",",,7,0700",,,"  289",",,7,0700","   39",",,7",,,,,,,,,,,,
"USC00416177","2018-07-09","31.6163","-94.643","132.6","NACOGDOCHES, TX US","  196",",,7,0700",,,,,"  300",",,7","  233",",,7",,,"   79",",,7,0700",,,"  233",",,7,0700","   16",",,7",,,,,,,,,,,,
"USC00416177","2018-07-10","31.6163","-94.643","132.6","NACOGDOCHES, TX US","   25",",,7,0700",,,,,"  300",",,7","  222",",,7",,,"   38",",,7,0700",,,"  222",",,7,0700","   14",",,7",,,,,,,,,,,,
"USC00416177","2018-07-11","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  300",",,7","  211",",,7",,,"  142",",,7,0700",,,"  233",",,7,0700","   29",",,7",,,,,,,,,,,,
"USC00416177","2018-07-12","31.6163","-94.643","132.6","NACOGDOCHES, TX US","  257",",,7,0700",,,,,"  311",",,7","  222",",,7",,,"  117",",,7,0700",,,"  244",",,7,0700","   34",",,7",,,,,,,,,,,,
"USC00416177","2018-07-13","31.6163","-94.643","132.6","NACOGDOCHES, TX US","   18",",,7,0700",,,,,"  322",",,7","  222",",,7",,,"   46",",,7,0700",,,"  222",",,7,0700","   40",",,7",,,,,,,,,,,,
"USC00416177","2018-07-14","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  322",",,7","  222",",,7",,,"   71",",,7,0700",,,"  289",",,7,0700","   37",",,7",,,,,,,,,,,,
"USC00416177","2018-07-15","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  311",",,7","  233",",,7",,,"   69",",,7,0700",,,"  278",",,7,0700","   32",",,7",,,,,,,,,,,,
"USC00416177","2018-07-16","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  311",",,7","  233",",,7",,,"   56",",,7,0700",,,"  311",",,7,0700","   42",",,7",,,,,,,,,,,,
"USC00416177","2018-07-17","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  333",",,7","  244",",,7",,,"   71",",,7,0700",,,"  267",",,7,0700","   56",",,7",,,,,,,,,,,,
"USC00416177","2018-07-18","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  322",",,7","  244",",,7",,,"   74",",,7,0700",,,"  267",",,7,0700","   31",",,7",,,,,,,,,,,,
"USC00416177","2018-07-19","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  344",",,7","  244",",,7",,,"   74",",,7,0700",,,"  278",",,7,0700","   56",",,7",,,,,,,,,,,,
"USC00416177","2018-07-20","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  356",",,7","  244",",,7",,,"   69",",,7,0700",,,"  311",",,7,0700","   42",",,7",,,,,,,,,,,,
"USC00416177","2018-07-21","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  344",",,7","  244",",,7",,,"   74",",,7,0700",,,"  267",",,7,0700","   35",",,7",,,,,,,,,,,,
"USC00416177","2018-07-22","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  356",",,7","  244",",,7",,,"   74",",,7,0700",,,"  300",",,7,0700","   35",",,7",,,,,,,,,,,,
"USC00416177","2018-07-23","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  389",",,7","  256",",,7",,,"   89",",,7,0700",,,"  289",",,7,0700","   56",",,7",,,,,,,,,,,,
"USC00416177","2018-07-24","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  378",",,7","  256",",,7",,,"  119",",,7,0700",,,"  289",",,7,0700","   84",",,7",,,,,,,,,,,,
"USC00416177","2018-07-25","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  400",",,7","  222",",,7",,,"  140",",,7,0700",,,"  256",",,7,0700","   63",",,7",,,,,,,,,,,,
"USC00416177","2018-07-26","31.6163","-94.643","132.6","NACOGDOCHES, TX US","    0",",,7,0700",,,,,"  389",",,7","  211",",,7",,,"  109",",,7,0700",,,"  211",",,7,0700","   39",",,7",,,,,,,,,,,,
