"USC00112223","2018-07-06","41.9342","-88.7756","266.1","DE KALB, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  183",",,7",,,,,,,"   58",",,7,0700",,,,,,,"  183",",,7","  306",",,7","  194",",,7,0700","   56",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00112223","2018-07-07","41.9342","-88.7756","266.1","DE KALB, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  244",",,7","  144",",,7",,,,,,,"    0",",,7,0700",,,,,,,"  156",",,7","  256",",,7","  161",",,7,0700","   72",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00112223","2018-07-08","41.9342","-88.7756","266.1","DE KALB, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  150",",,7",,,,,,,"   51",",,7,0700",,,,,,,"  150",",,7","  344",",,7","  172",",,7,0700","   34",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00112223","2018-07-09","41.9342","-88.7756","266.1","DE KALB, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  167",",,7",,,,,,,"   76",",,7,0700",,,,,,,"  167",",,7","  344",",,7","  189",",,7,0700","   71",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00112223","2018-07-10","41.9342","-88.7756","266.1","DE KALB, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  189",",,7",,,,,,,"   86",",,7,0700",,,,,,,"  139",",,7","  344",",,7","  222",",,7,0700","   87",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00112223","2018-07-11","41.9342","-88.7756","266.1","DE KALB, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  189",",,7",,,,,,,"   94",",,7,0700",,,,,,,"  200",",,7","  356",",,7","  194",",,7,0700","   60",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00112223","2018-07-12","41.9342","-88.7756","266.1","DE KALB, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  189",",,7",,,,,,,"   58",",,7,0700",,,,,,,"  156",",,7","  344",",,7","  189",",,7,0700","   43",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00112223","2018-07-13","41.9342","-88.7756","266.1","DE KALB, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  189",",,7",,,,,,,"   64",",,7,0700",,,,,,,"  178",",,7","  317",",,7","  206",",,7,0700","  111",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00112223","2018-07-14","41.9342","-88.7756","266.1","DE KALB, IL US","  236",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  206",",,7",,,,,,,"   81",",,7,0700",,,,,,,"  150",",,7","  328",",,7","  206",",,7,0700","  105",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00112223","2018-07-15","41.9342","-88.7756","266.1","DE KALB, IL US","   30",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  200",",,7",,,,,,,"   13",",,7,0700",,,,,,,"  211",",,7","  356",",,7","  211",",,7,0700","   34",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00112223","2018-07-16","41.9342","-88.7756","266.1","DE KALB, IL US","   20",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  206",",,7",,,,,,,"   51",",,7,0700",,,,,,,"  228",",,7","  350",",,7","  233",",,7,0700","   43",",,7","    0",",,7",,,,,,,,,,,,,,,,
"USC00112223","2018-07-17","41.9342","-88.7756","266.1","DE KALB, IL US","    5",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  183",",,7",,,,,,,"   41",",,7,0700",,,,,,,"  228",",,7","  350",",,7","  189",",,7,0700","   31",",,7","    0",",,7",,,,,,,,,,,,,,,,
