"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00205603","2018-07-08","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  267",",,7","  100",",,7",,,,,"  128",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-09","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  317",",,7","  122",",,7",,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-10","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  339",",,7","  139",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-11","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  322",",,7","  133",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-12","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  306",",,7","  133",",,7",,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-13","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  317",",,7","  144",",,7",,,,,"  178",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-14","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  333",",,7","  172",",,7",,,,,"  200",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-15","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  328",",,7","  194",",,7",,,,,"  222",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-16","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  361",",,7","  211",",,7",,,,,"  211",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-17","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  333",",,7","  150",",,7",,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-18","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  300",",,7","  128",",,7",,,,,"  128",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-19","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  294",",,7","  122",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-20","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  311",",,7","  128",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-21","41.7216","-84.2147","234.7","MORENCI, MI US","  112",",,7,0730","    0",",,7,","    0",",,7,","  267",",,7","  172",",,7",,,,,"  178",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00205603","2018-07-22","41.7216","-84.2147","234.7","MORENCI, MI US","  239",",,7,0730","    0",",,7,","    0",",,7,","  256",",,7","  172",",,7",,,,,"  189",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00205603","2018-07-23","41.7216","-84.2147","234.7","MORENCI, MI US","    5",",,7,0730","    0",",,7,","    0",",,7,","  233",",,7","  150",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-24","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  278",",,7","  156",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-25","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","  294",",,7","  172",",,7",,,,,"  178",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-26","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  311",",,7","  156",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-27","41.7216","-84.2147","234.7","MORENCI, MI US","   38",",,7,0730","    0",",,7,","    0",",,7,","  294",",,7","  133",",,7",,,,,"  144",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00205603","2018-07-28","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  278",",,7","  117",",,7",,,,,"  122",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-29","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","  278",",,7","  122",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-30","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  272",",,7","  128",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-07-31","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","  250",",,7","  150",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-01","41.7216","-84.2147","234.7","MORENCI, MI US","  475",",,7,0730","    0",",,7,","    0",",,7,","  233",",,7","  156",",,7",,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-02","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","  272",",,7","  133",",,7",,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-03","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  294",",,7","  150",",,7",,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-04","41.7216","-84.2147","234.7","MORENCI, MI US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205603","2018-08-05","41.7216","-84.2147","234.7","MORENCI, MI US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205603","2018-08-06","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  339",",,7","  206",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-07","41.7216","-84.2147","234.7","MORENCI, MI US","  363",",,7,0730","    0",",,7,","    0",",,7,","  322",",,7","  183",",,7",,,,,"  194",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00205603","2018-08-08","41.7216","-84.2147","234.7","MORENCI, MI US","   13",",,7,0730","    0",",,7,","    0",",,7,","  283",",,7","  194",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-09","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  294",",,7","  139",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-10","41.7216","-84.2147","234.7","MORENCI, MI US","    3",",,7,0730","    0",",,7,","    0",",,7,","  300",",,7","  117",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-11","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  278",",,7","  150",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-12","41.7216","-84.2147","234.7","MORENCI, MI US","   13",",,7,0730","    0",",,7,","    0",",,7,","  294",",,7","  156",",,7",,,,,"  167",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00205603","2018-08-13","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","  289",",,7","  150",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-14","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  300",",,7","  156",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-15","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  306",",,7","  150",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-16","41.7216","-84.2147","234.7","MORENCI, MI US","   25",",,7,0730","    0",",,7,","    0",",,7,","  300",",,7","  139",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-17","41.7216","-84.2147","234.7","MORENCI, MI US","   94",",,7,0730","    0",",,7,","    0",",,7,","  244",",,7","  189",",,7",,,,,"  200",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2018-08-18","41.7216","-84.2147","234.7","MORENCI, MI US","  262",",,7,0730","    0",",,7,","    0",",,7,","  283",",,7","  178",",,7",,,,,"  183",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00205603","2018-08-19","41.7216","-84.2147","234.7","MORENCI, MI US","    3",",,7,0730","    0",",,7,","    0",",,7,","  283",",,7","  167",",,7",,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-20","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  278",",,7","  144",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-21","41.7216","-84.2147","234.7","MORENCI, MI US","  272",",,7,0730","    0",",,7,","    0",",,7,","  272",",,7","  128",",,7",,,,,"  194",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00205603","2018-08-22","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","  283",",,7","  133",",,7",,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-23","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  244",",,7","  100",",,7",,,,,"  100",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-24","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  272",",,7","  100",",,7",,,,,"  111",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-25","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  256",",,7","  106",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-26","41.7216","-84.2147","234.7","MORENCI, MI US","  114",",,7,0730","    0",",,7,","    0",",,7,","  256",",,7","  178",",,7",,,,,"  206",",,7,0730",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00205603","2018-08-27","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  300",",,7","  206",",,7",,,,,"  222",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-28","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  317",",,7","  217",",,7",,,,,"  217",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-29","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  311",",,7","  200",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-30","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  289",",,7","  139",",,7",,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-08-31","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  256",",,7","  122",",,7",,,,,"  122",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-01","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  289",",,7","  122",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-02","41.7216","-84.2147","234.7","MORENCI, MI US","   46",",,7,0730","    0",",,7,","    0",",,7,","  306",",,7","  178",",,7",,,,,"  194",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00205603","2018-09-03","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  317",",,7",,,,,,,"  211",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-04","41.7216","-84.2147","234.7","MORENCI, MI US","   10",",,7,0730","    0",",,7,","    0",",,7,","  333",",,7","  183",",,7",,,,,"  183",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00205603","2018-09-05","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  339",",,7","  183",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-06","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  333",",,7","  194",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-07","41.7216","-84.2147","234.7","MORENCI, MI US","    8",",,7,0730","    0",",,7,","    0",",,7,","  228",",,7","  156",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-08","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","  222",",,7","  144",",,7",,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-09","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","  200",",,7","  122",",,7",,,,,"  128",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-10","41.7216","-84.2147","234.7","MORENCI, MI US","   30",",,7,0730","    0",",,7,","    0",",,7,","  150",",,7","  106",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-11","41.7216","-84.2147","234.7","MORENCI, MI US","    8",",,7,0730","    0",",,7,","    0",",,7,","  189",",,7","   94",",,7",,,,,"   94",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2018-09-12","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  244",",,7","   89",",,7",,,,,"   89",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2018-09-13","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  222",",,7","   83",",,7",,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-14","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  261",",,7","  139",",,7",,,,,"  178",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2018-09-15","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  278",",,7","  150",",,7",,,,,"  178",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-16","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  289",",,7","  167",",,7",,,,,"  183",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2018-09-17","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  300",",,7","  161",",,7",,,,,"  161",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2018-09-18","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  300",",,7","  150",",,7",,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-19","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  328",",,7","  150",",,7",,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-20","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  256",",,7","  139",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-21","41.7216","-84.2147","234.7","MORENCI, MI US","  185",",,7,0730","    0",",,7,","    0",",,7,","  306",",,7","  150",",,7",,,,,"  211",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00205603","2018-09-22","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  283",",,7","   83",",,7",,,,,"   83",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-23","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  178",",,7","   50",",,7",,,,,"   50",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-24","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  222",",,7","   50",",,7",,,,,"   89",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2018-09-25","41.7216","-84.2147","234.7","MORENCI, MI US","   81",",,7,0730","    0",",,7,","    0",",,7,","  206",",,7","   89",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-26","41.7216","-84.2147","234.7","MORENCI, MI US","  472",",,7,0730","    0",",,7,","    0",",,7,","  244",",,7","  144",",,7",,,,,"  144",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00205603","2018-09-27","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  200",",,7","   56",",,7",,,,,"   61",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-28","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  167",",,7","   56",",,7",,,,,"   67",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-29","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  233",",,7","   50",",,7",,,,,"   50",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-09-30","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  189",",,7","   50",",,7",,,,,"   83",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-01","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  250",",,7","   83",",,7",,,,,"  111",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-02","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","  261",",,7","  111",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-03","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  233",",,7","  117",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-04","41.7216","-84.2147","234.7","MORENCI, MI US","    0","T,,7,0730","    0",",,7,","    0",",,7,","  294",",,7","  111",",,7",,,,,"  217",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-05","41.7216","-84.2147","234.7","MORENCI, MI US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205603","2018-10-06","41.7216","-84.2147","234.7","MORENCI, MI US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205603","2018-10-07","41.7216","-84.2147","234.7","MORENCI, MI US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205603","2018-10-08","41.7216","-84.2147","234.7","MORENCI, MI US",,,"    0",",,7,","    0",",,7,","  200",",,7","  139",",,7","    4",",,7","  622",",,7","  139",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00205603","2018-10-09","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  300",",,7","  128",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-10","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  300",",,7","  167",",,7",,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-11","41.7216","-84.2147","234.7","MORENCI, MI US","   28",",,7,0730","    0",",,7,","    0",",,7,","  256",",,7","  100",",,7",,,,,"  100",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-12","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  139",",,7","   39",",,7",,,,,"   39",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-13","41.7216","-84.2147","234.7","MORENCI, MI US","   56",",,7,0730","    0",",,7,","    0",",,7,","  106",",,7","   11",",,7",,,,,"   17",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-14","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  122",",,7","    6",",,7",,,,,"   17",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-15","41.7216","-84.2147","234.7","MORENCI, MI US","   10",",,7,0730","    0",",,7,","    0",",,7,","  167",",,7","   17",",,7",,,,,"   94",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-16","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  111",",,7","  -33",",,7",,,,,"  -22",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-17","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  133",",,7","  -28",",,7",,,,,"   33",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-18","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  111",",,7","  -44",",,7",,,,,"  -44",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-19","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  122",",,7","  -44",",,7",,,,,"    6",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-20","41.7216","-84.2147","234.7","MORENCI, MI US","   18",",,7,0730","    0",",,7,","    0",",,7,","  139",",,7","    6",",,7",,,,,"   61",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-21","41.7216","-84.2147","234.7","MORENCI, MI US","   18",",,7,0730","    0",",,7,","    0",",,7,","  150",",,7","  -33",",,7",,,,,"  -33",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-22","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   83",",,7","  -33",",,7",,,,,"  -17",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-23","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  150",",,7","  -22",",,7",,,,,"   22",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-24","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  133",",,7","  -39",",,7",,,,,"  -33",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-25","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","  100",",,7","  -44",",,7",,,,,"  -44",",,7,0730",,,,,,,,,,,,,,
"USC00205603","2018-10-26","41.7216","-84.2147","234.7","MORENCI, MI US","    0",",,7,0730","    0",",,7,","    0",",,7,","   94",",,7","  -44",",,7",,,,,"   39",",,7,0730",,,,,,,,,,,,,,
