"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00012959","2018-12-06","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0","T,,W,2400","    0",",,H","    0",",,H","  283",",,W","  189",",,W","   38",",,W",,,,,,,,,"  140",",,W","  140",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-07","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","   30",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  150",",,W","   40",",,W",,,,,,,,,"  310",",,W","  310",",,W","   94",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-08","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","   20",",,W,2400","    0",",,H","    0",",,H","  161",",,W","  111",",,W","   36",",,W",,,,,,,,,"  320",",,W","  310",",,W","   76",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-09","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   72",",,W","   33",",,W",,,,,,,,,"  310",",,W","  310",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-10","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   56",",,W","   24",",,W",,,,,,,,,"  360",",,W","   10",",,W","   63",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-11","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  256",",,W","   50",",,W","   30",",,W",,,,,,,,,"  140",",,W","  140",",,W","   94",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-12","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","   23",",,W,2400","    0",",,H","    0",",,H","  272",",,W","  139",",,W","   45",",,W",,,,,,,,,"  130",",,W","  130",",,W","   98",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-13","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","   51",",,W,2400","    0",",,H",,,"  300",",,W","  128",",,W","   51",",,W",,,,,,,,,"  340",",,W","  340",",,W","  139",",,W","  210",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-14","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  117",",,W","   73",",,W",,,,,,,,,"  310",",,W","  300",",,W","  161",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-15","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","   61",",,W","   29",",,W",,,,,,,,,"  310",",,W","  320",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-16","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","   22",",,W","   16",",,W",,,,,,,,,"   80",",,W","   80",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-17","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","   89",",,W","   13",",,W",,,,,,,,,"   70",",,W","   80",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-18","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  100",",,W","    9",",,W",,,,,,,,,"  150",",,W","  150",",,W","   36",",,W","   45",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-19","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  283",",,W","  117",",,W","   15",",,W",,,,,,,,,"  310",",,W","  300",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-20","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  256",",,W","  106",",,W","   53",",,W",,,,,,,,,"  350",",,W","  340",",,W","  134",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-21","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","   67",",,W","   23",",,W",,,,,,,,,"  140",",,W","  150",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-22","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  294",",,W","   72",",,W","   37",",,W",,,,,,,,,"  140",",,W","  140",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-23","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  122",",,W","   27",",,W",,,,,,,,,"   40",",,W","   40",",,W","   72",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-24","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  161",",,W","   39",",,W",,,,,,,,,"  130",",,W","  130",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-25","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0","T,,W,2400","    0",",,H","    0",",,H","  283",",,W","  172",",,W","   62",",,W",,,,,,,,,"  120",",,W","  130",",,W","  125",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-26","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    3",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  217",",,W","  104",",,W",,,,,,,,,"  160",",,W","  170",",,W","  174",",,W","  233",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-27","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  289",",,W","  156",",,W","   40",",,W",,,,,,,,,"  160",",,W","  160",",,W","  148",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-28","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  128",",,W","   43",",,W",,,,,,,,,"   10",",,W","   50",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-29","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0","T,,W,2400",,,"    0",",,H","  167",",,W","   89",",,W","   56",",,W",,,,,,,,,"  340",",,W","  340",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-30","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    3",",,W,2400",,,"    0",",,H","  117",",,W","   83",",,W","   35",",,W",,,,,,,,,"  120",",,W","  110",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2018-12-31","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","  106",",,W","   22",",,W",,,,,,,,,"  340",",,W","  340",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-01","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    8",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   94",",,W","   36",",,W",,,,,,,,,"  360",",,W","  340",",,W","   67",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-02","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","   30",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   94",",,W","   46",",,W",,,,,,,,,"  350",",,W","  340",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-03","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   67",",,W","   38",",,W",,,,,,,,,"  340",",,W","  350",",,W","   94",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-04","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","   33",",,W","   17",",,W",,,,,,,,,"   10",",,W","  270",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-05","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  278",",,W","   67",",,W","   29",",,W",,,,,,,,,"  130",",,W","  150",",,W","   81",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-06","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  283",",,W","  128",",,W","   57",",,W",,,,,,,,,"  150",",,W","  160",",,W","  139",",,W","  165",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-07","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  178",",,W","   43",",,W",,,,,,,,,"  160",",,W","  160",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-08","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  289",",,W","  206",",,W","   33",",,W",,,,,,,,,"  140",",,W","  130",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-09","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  172",",,W","   38",",,W",,,,,,,,,"  350",",,W","   30",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-10","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  167",",,W","   36",",,W",,,,,,,,,"  110",",,W","   40",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-11","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","   10",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  189",",,W","   51",",,W",,,,,,,,,"  130",",,W","  130",",,W","  103",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-12","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    8",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  139",",,W","   21",",,W",,,,,,,,,"   10",",,W","   10",",,W","   67",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-13","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  122",",,W","   41",",,W",,,,,,,,,"   80",",,W","   20",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-14","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0","T,,W,2400","    0",",,H","    0",",,H","  161",",,W","  100",",,W","   47",",,W",,,,,,,,,"  360",",,W","   30",",,W","   67",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-15","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","   41",",,W,2400","    0",",,H","    0",",,H","  122",",,W","  100",",,W","   36",",,W",,,,,,,,,"  350",",,W","  350",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-16","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  117",",,W","   23",",,W",,,,,,,,,"  300",",,W","  310",",,W","   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-17","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0","T,,W,2400","    0",",,H","    0",",,H","  211",",,W","  133",",,W","    5",",,W",,,,,,,,,"   10",",,W","   20",",,W","   31",",,W","   40",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-18","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  178",",,W","   47",",,W",,,,,,,,,"  150",",,W","  140",",,W","   98",",,W","  125",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-19","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  133",",,W","   72",",,W",,,,,,,,,"  310",",,W","  320",",,W","  143",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-20","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   44",",,W","   30",",,W",,,,,,,,,"   20",",,W","   20",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-21","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","   56",",,W","   60",",,W",,,,,,,,,"  140",",,W","  160",",,W","  134",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-22","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  167",",,W","   90",",,W",,,,,,,,,"  140",",,W","  150",",,W","  161",",,W","  197",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-23","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0","T,,W,2400",,,"    0",",,H","  222",",,W","   67",",,W","   60",",,W",,,,,,,,,"  330",",,W","  340",",,W","  148",",,W","  228",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-24","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","   33",",,W","   34",",,W",,,,,,,,,"  130",",,W","  140",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-25","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  117",",,W","   43",",,W",,,,,,,,,"  120",",,W","  130",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-26","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","  102",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  144",",,W","   40",",,W",,,,,,,,,"   50",",,W","   30",",,W","   89",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-27","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0","T,,W,2400","    0",",,H","    0",",,H","  222",",,W","  111",",,W","   26",",,W",,,,,,,,,"  340",",,W","   10",",,W","   81",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-28","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  278",",,W","   94",",,W","   39",",,W",,,,,,,,,"  170",",,W","  170",",,W","   98",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-29","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   89",",,W","   58",",,W",,,,,,,,,"  350",",,W","  340",",,W","  130",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-30","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","   18",",,W,2400","    0",",,H","    0",",,H","  156",",,W","  100",",,W","   32",",,W",,,,,,,,,"   50",",,W","   70",",,W","   63",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-01-31","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","   28",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  133",",,W","   26",",,W",,,,,,,,,"  290",",,W","  270",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-02-01","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  144",",,W","   14",",,W",,,,,,,,,"  290",",,W","  300",",,W","   40",",,W","   49",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-02-02","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    8",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  150",",,W","    8",",,W",,,,,,,,,"  350",",,W","   10",",,W","   40",",,W","   45",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-02-03","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  289",",,W","  200",",,W","   39",",,W",,,,,,,,,"  140",",,W","  170",",,W","   81",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-02-04","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  217",",,W","   52",",,W",,,,,,,,,"  130",",,W","  140",",,W","   81",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-02-05","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  228",",,W","   58",",,W",,,,,,,,,"  160",",,W","  160",",,W","  103",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-02-06","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  239",",,W","   73",",,W",,,,,,,,,"  130",",,W","  150",",,W","  103",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-02-07","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0","T,,W,2400","    0",",,H","    0",",,H","  328",",,W","  150",",,W","   65",",,W",,,,,,,,,"   10",",,W","   10",",,W","  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-02-08","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0","T,,W,2400","    0",",,H","    0",",,H","  144",",,W",,,"   60",",,W",,,,,,,,,"   10",",,W","   30",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-02-09","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","   36",",,W,2400","    0",",,H","    0",",,H","   67",",,W","   33",",,W","   45",",,W",,,,,,,,,"  350",",,W","  340",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-02-10","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0","T,,W,2400",,,"    0",",,H","  194",",,W","   72",",,W","   26",",,W",,,,,,,,,"  350",",,W","   30",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-02-11","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    3",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  139",",,W","   37",",,W",,,,,,,,,"  140",",,W","  140",",,W","  112",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-02-12","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0","T,,W,2400","    0",",,H","    0",",,H","  228",",,W","  139",",,W","   46",",,W",,,,,,,,,"  340",",,W","  340",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-02-13","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  256",",,W","   83",",,W","   38",",,W",,,,,,,,,"  130",",,W","  140",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012959","2019-02-14","26.18389","-98.25389","30.5","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  289",",,W","  133",",,W","   44",",,W",,,,,,,,,"  160",",,W","  160",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
