"USC00295150","2018-07-07","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  189",",,7",,,,,,,"   79",",,7,0730",,,,,,,"  178",",,7","  361",",,7","  217",",,7,0730",,,,,"  228",",,7",,,"  361",",,7",,,,
"USC00295150","2018-07-08","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  333",",,7","  156",",,7",,,,,,,"   94",",,7,0730",,,,,,,"  194",",,7","  372",",,7","  189",",,7,0730",,,,,"  250",",,7",,,"  383",",,7",,,,
"USC00295150","2018-07-09","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","   25",",,7,0730","    0",",,7","    0",",,7","  328",",,7","  172",",,7",,,,,,,"   86",",,7,0730",,,,,,,"  194",",,7","  361",",,7","  183",",,7,0730",,,,,"  250",",,7",,,"  383",",,7",,,,
"USC00295150","2018-07-10","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  322",",,7","  178",",,7",,,,,,,"   74",",,7,0730",,,,,,,"  206",",,7","  344",",,7","  200",",,7,0730",,,,,"  250",",,7",,,"  356",",,7",,,,
"USC00295150","2018-07-11","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  311",",,7","  161",",,7",,,,,,,"   84",",,7,0730",,,,,,,"  200",",,7","  367",",,7","  194",",,7,0730",,,,,"  261",",,7",,,"  378",",,7",,,,
"USC00295150","2018-07-12","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  139",",,7",,,,,,,"   81",",,7,0730",,,,,,,"  200",",,7","  361",",,7","  200",",,7,0730",,,,,"  261",",,7",,,"  372",",,7",,,,
"USC00295150","2018-07-13","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","    0","T,,7,0730","    0",",,7","    0",",,7","  289",",,7","  178",",,7",,,,,,,"   64",",,7,0730",,,,,,,"  211",",,7","  339",",,7","  217",",,7,0730",,,,,"  272",",,7",,,"  356",",,7",,,,
"USC00295150","2018-07-14","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  183",",,7",,,,,,,"   74",",,7,0730",,,,,,,"  217",",,7","  356",",,7","  211",",,7,0730",,,,,"  267",",,7",,,"  372",",,7",,,,
"USC00295150","2018-07-15","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  311",",,7","  167",",,7",,,,,,,"   84",",,7,0730",,,,,,,"  217",",,7","  367",",,7","  194",",,7,0730",,,,,"  272",",,7",,,"  367",",,7",,,,
"USC00295150","2018-07-16","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","    5",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  189",",,7",,,,,,,"   86",",,7,0730",,,,,,,"  217",",,7","  378",",,7","  194",",,7,0730",,,,,"  267",",,7",,,"  389",",,7",,,,
"USC00295150","2018-07-17","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  183",",,7",,,,,,,"   76",",,7,0730",,,,,,,"  217",",,7","  367",",,7","  200",",,7,0730",,,,,"  278",",,7",,,"  383",",,7",,,,
"USC00295150","2018-07-18","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  333",",,7","  172",",,7",,,,,,,"   89",",,7,0730",,,,,,,"  211",",,7","  378",",,7","  206",",,7,0730",,,,,"  283",",,7",,,"  389",",,7",,,,
"USC00295150","2018-07-19","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  372",",,7","  172",",,7",,,,,,,"   84",",,7,0730",,,,,,,"  211",",,7","  394",",,7","  200",",,7,0730",,,,,"  283",",,7",,,"  400",",,7",,,,
"USC00295150","2018-07-20","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  389",",,7","  178",",,7",,,,,,,"  109",",,7,0730",,,,,,,"  217",",,7","  394",",,7","  200",",,7,0730",,,,,"  283",",,7",,,"  406",",,7",,,,
"USC00295150","2018-07-21","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  183",",,7",,,,,,,"  112",",,7,0730",,,,,,,"  217",",,7","  383",",,7","  206",",,7,0730",,,,,"  289",",,7",,,"  406",",,7",,,,
"USC00295150","2018-07-22","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  167",",,7",,,,,,,"   97",",,7,0730",,,,,,,"  211",",,7","  383",",,7","  217",",,7,0730",,,,,"  294",",,7",,,"  406",",,7",,,,
