"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX32","SX32_ATTRIBUTES"
"USC00341266","2018-08-20","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  311",",,7","  189",",,7",,,,,,,"  261",",,7","  356",",,7"
"USC00341266","2018-08-21","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  317",",,7","  156",",,7",,,,,,,"  244",",,7","  350",",,7"
"USC00341266","2018-08-22","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  322",",,7","  172",",,7",,,,,,,"  256",",,7","  361",",,7"
"USC00341266","2018-08-23","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  372",",,7","  194",",,7",,,,,,,"  261",",,7","  372",",,7"
"USC00341266","2018-08-24","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  378",",,7","  256",",,7",,,,,,,"  283",",,7","  378",",,7"
"USC00341266","2018-08-25","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  367",",,7","  244",",,7",,,,,,,"  283",",,7","  383",",,7"
"USC00341266","2018-08-26","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  361",",,7","  244",",,7",,,,,,,"  289",",,7","  383",",,7"
"USC00341266","2018-08-27","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  367",",,7","  256",",,7",,,,,,,"  294",",,7","  378",",,7"
"USC00341266","2018-08-28","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  367",",,7","  256",",,7",,,,,,,"  294",",,7","  383",",,7"
"USC00341266","2018-08-29","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  372",",,7","  250",",,7",,,,,,,"  294",",,7","  389",",,7"
"USC00341266","2018-08-30","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  361",",,7","  222",",,7",,,,,,,"  294",",,7","  383",",,7"
"USC00341266","2018-08-31","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  367",",,7","  200",",,7",,,,,,,"  289",",,7","  378",",,7"
"USC00341266","2018-09-01","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  361",",,7","  233",",,7",,,,,,,"  289",",,7","  378",",,7"
"USC00341266","2018-09-02","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  350",",,7","  217",",,7",,,,,,,"  289",",,7","  367",",,7"
"USC00341266","2018-09-03","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","  343",",,7,2400",,,,,"  300",",,7","  222",",,7",,,,,,,"  278",",,7","  333",",,7"
"USC00341266","2018-09-04","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","   30",",,7,2400",,,,,"  306",",,7","  228",",,7",,,,,,,"  261",",,7","  294",",,7"
"USC00341266","2018-09-05","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","   53",",,7,2400",,,,,"  311",",,7","  217",",,7",,,,,,,"  256",",,7","  300",",,7"
"USC00341266","2018-09-06","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","  198",",,7,2400",,,,,"  306",",,7","  228",",,7",,,,,,,"  256",",,7","  306",",,7"
"USC00341266","2018-09-07","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    5",",,7,2400",,,,,"  300",",,7","  217",",,7",,,,,,,"  250",",,7","  294",",,7"
"USC00341266","2018-09-08","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    3",",,7,2400",,,,,"  244",",,7","  211",",,7",,,,,,,"  244",",,7","  261",",,7"
"USC00341266","2018-09-09","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  228",",,7","  161",",,7",,,,,,,"  222",",,7","  244",",,7"
"USC00341266","2018-09-10","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  261",",,7","  161",",,7",,,,,,,"  211",",,7","  272",",,7"
"USC00341266","2018-09-11","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  267",",,7","  189",",,7",,,,,,,"  228",",,7","  272",",,7"
"USC00341266","2018-09-12","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  283",",,7","  211",",,7",,,,,,,"  233",",,7","  272",",,7"
"USC00341266","2018-09-13","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  306",",,7","  211",",,7",,,,,,,"  239",",,7","  294",",,7"
"USC00341266","2018-09-14","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    3",",,7,2400",,,,,"  317",",,7","  189",",,7",,,,,,,"  228",",,7","  311",",,7"
"USC00341266","2018-09-15","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  322",",,7","  217",",,7",,,,,,,"  250",",,7","  333",",,7"
"USC00341266","2018-09-16","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  317",",,7","  217",",,7",,,,,,,"  256",",,7","  322",",,7"
"USC00341266","2018-09-17","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  339",",,7","  194",",,7",,,,,,,"  244",",,7","  350",",,7"
"USC00341266","2018-09-18","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  350",",,7","  200",",,7",,,,,,,"  256",",,7","  356",",,7"
"USC00341266","2018-09-19","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  344",",,7","  211",",,7",,,,,,,"  261",",,7","  356",",,7"
"USC00341266","2018-09-20","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  333",",,7","  211",",,7",,,,,,,"  267",",,7","  344",",,7"
"USC00341266","2018-09-21","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US"," 1082",",,7,2400",,,,,"  267",",,7","  194",",,7",,,,,,,"  233",",,7","  294",",,7"
"USC00341266","2018-09-22","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","  351",",,7,2400",,,,,"  200",",,7","  178",",,7",,,,,,,"  211",",,7","  233",",,7"
"USC00341266","2018-09-23","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","   33",",,7,2400",,,,,"  211",",,7","  178",",,7",,,,,,,"  206",",,7","  228",",,7"
"USC00341266","2018-09-24","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    8",",,7,2400",,,,,"  267",",,7","  189",",,7",,,,,,,"  222",",,7","  261",",,7"
"USC00341266","2018-09-25","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    3",",,7,2400",,,,,"  322",",,7","  200",",,7",,,,,,,"  211",",,7","  283",",,7"
"USC00341266","2018-09-26","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","  170",",,7,2400",,,,,"  217",",,7","  117",",,7",,,,,,,"  183",",,7","  239",",,7"
"USC00341266","2018-09-27","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  250",",,7","   94",",,7",,,,,,,"  167",",,7","  244",",,7"
"USC00341266","2018-09-28","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  261",",,7","  156",",,7",,,,,,,"  189",",,7","  244",",,7"
"USC00341266","2018-09-29","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    3",",,7,2400",,,,,"  233",",,7","  172",",,7",,,,,,,"  200",",,7","  233",",,7"
"USC00341266","2018-09-30","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  294",",,7","  206",",,7",,,,,,,"  211",",,7","  267",",,7"
"USC00341266","2018-10-01","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  300",",,7","  211",",,7",,,,,,,"  222",",,7","  272",",,7"
"USC00341266","2018-10-02","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  294",",,7","  194",",,7",,,,,,,"  217",",,7","  267",",,7"
"USC00341266","2018-10-03","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  322",",,7","  217",",,7",,,,,,,"  222",",,7","  294",",,7"
"USC00341266","2018-10-04","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  328",",,7","  222",",,7",,,,,,,"  228",",,7","  317",",,7"
"USC00341266","2018-10-05","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    0",",,7,2400",,,,,"  322",",,7","  211",",,7",,,,,,,"  233",",,7","  317",",,7"
"USC00341266","2018-10-06","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","  627",",,7,2400",,,,,"  317",",,7","  194",",,7",,,,,,,"  244",",,7","  322",",,7"
"USC00341266","2018-10-07","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","  376",",,7,2400",,,,,"  306",",,7","  194",",,7",,,,,,,"  228",",,7","  272",",,7"
"USC00341266","2018-10-08","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    3",",,7,2400",,,,,"  272",",,7","  211",",,7",,,,,,,"  233",",,7","  256",",,7"
"USC00341266","2018-10-09","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","  249",",,7,2400",,,,,"  228",",,7","  161",",,7",,,,,,,"  206",",,7","  233",",,7"
"USC00341266","2018-10-10","33.89361","-97.26917","228.0","BURNEYVILLE 2 SE MESONET, OK US","    3",",,7,2400",,,,,"  206",",,7","  106",",,7",,,,,,,"  172",",,7","  228",",,7"
