"USC00031968","2018-07-06","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  250",",,7",,,,,"  272",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-07","34.9772","-91.4978","61.0","DES ARC, AR US","    8",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  233",",,7",,,,,"  239",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,
"USC00031968","2018-07-08","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  228",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-09","34.9772","-91.4978","61.0","DES ARC, AR US","   33",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  233",",,7",,,,,"  256",",,7,0700","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00031968","2018-07-10","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  239",",,7",,,,,"  294",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-11","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  244",",,7",,,,,"  311",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-12","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  367",",,7","  250",",,7",,,,,"  300",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-13","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  361",",,7","  256",",,7",,,,,"  322",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-14","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  372",",,7","  256",",,7",,,,,"  328",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-15","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  367",",,7","  256",",,7",,,,,"  322",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-16","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  378",",,7","  250",",,7",,,,,"  294",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,
"USC00031968","2018-07-17","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  239",",,7",,,,,"  306",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-18","34.9772","-91.4978","61.0","DES ARC, AR US","   20",",,7,0700","    0",",,7","    0",",,7","  367",",,7","  239",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-19","34.9772","-91.4978","61.0","DES ARC, AR US","   84",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  239",",,7",,,,,"  261",",,7,0700","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00031968","2018-07-20","34.9772","-91.4978","61.0","DES ARC, AR US","   99",",,7,0700","    0",",,7","    0",",,7","  361",",,7","  233",",,7",,,,,"  322",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-21","34.9772","-91.4978","61.0","DES ARC, AR US","  135",",,7,0700","    0",",,7","    0",",,7","  361",",,7","  222",",,7",,,,,"  322",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,
"USC00031968","2018-07-22","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  211",",,7",,,,,"  322",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-23","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  217",",,7",,,,,"  278",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-24","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  211",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-25","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  222",",,7",,,,,"  294",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-26","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  222",",,7",,,,,"  339",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-27","34.9772","-91.4978","61.0","DES ARC, AR US","  180",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  217",",,7",,,,,"  261",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-28","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  217",",,7",,,,,"  272",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-29","34.9772","-91.4978","61.0","DES ARC, AR US","    0","T,,7,0700","    0",",,7","    0",",,7","  272",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-30","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  222",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-07-31","34.9772","-91.4978","61.0","DES ARC, AR US","   15",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  211",",,7",,,,,"  217",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00031968","2018-08-01","34.9772","-91.4978","61.0","DES ARC, AR US","    0","T,,7,0700","    0",",,7","    0",",,7","  306",",,7","  178",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-02","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  183",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-03","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  183",",,7",,,,,"  294",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-04","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  217",",,7",,,,,"  261",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-05","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  244",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-06","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  233",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-07","34.9772","-91.4978","61.0","DES ARC, AR US",,,"    0",",,7","    0",",,7","  344",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-08","34.9772","-91.4978","61.0","DES ARC, AR US",,,"    0",",,7","    0",",,7","  350",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-09","34.9772","-91.4978","61.0","DES ARC, AR US",,,"    0",",,7","    0",",,7","  300",",,7","  228",",,7","    3",",,7","   41",",,7",,,,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-10","34.9772","-91.4978","61.0","DES ARC, AR US","  107",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  200",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-11","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  206",",,7",,,,,"  283",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-12","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  244",",,7",,,,,"  278",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-13","34.9772","-91.4978","61.0","DES ARC, AR US","   46",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  222",",,7",,,,,"  300",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-14","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  233",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-15","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  239",",,7",,,,,"  267",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-16","34.9772","-91.4978","61.0","DES ARC, AR US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  250",",,7",,,,,"  339",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-17","34.9772","-91.4978","61.0","DES ARC, AR US","  378",",,7,0700","    0",",,7","    0",",,7","  361",",,7","  211",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-18","34.9772","-91.4978","61.0","DES ARC, AR US","  307",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  217",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-19","34.9772","-91.4978","61.0","DES ARC, AR US",,,"    0",",,7","    0",",,7","  311",",,7","  217",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00031968","2018-08-20","34.9772","-91.4978","61.0","DES ARC, AR US",,,"    0",",,7","    0",",,7","  311",",,7","  217",",,7","    2",",,7","   64",",,7","  233",",,7,0700",,,,,,,,,,,,,,,,,,
