"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA006151061","2018-07-26","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  291",",,C","  201",",,C","  246",",,C","   28",",,C","  750",",,C"
"CA006151061","2018-07-27","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  253",",,C","  188",",,C","  220",",,C","   28",",,C","  370",",,C"
"CA006151061","2018-07-28","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  228",",,C","  162",",,C","  195",",,C","   28",",,C","  320",",,C"
"CA006151061","2018-07-29","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  245",",,C","  171",",,C","  208",",,C","   28",",,C","  440",",,C"
"CA006151061","2018-07-30","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  223",",,C","  188",",,C","  206",",,C",,,,
"CA006151061","2018-07-31","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  230",",,C","  200",",,C","  215",",,C",,,,
"CA006151061","2018-08-01","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  259",",,C","  212",",,C","  236",",,C","   18",",,C","  410",",,C"
"CA006151061","2018-08-02","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  279",",,C","  204",",,C","  242",",,C","   17",",,C","  360",",,C"
"CA006151061","2018-08-03","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  242",",,C","  210",",,C","  226",",,C",,,,
"CA006151061","2018-08-04","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  304",",,C","  215",",,C","  260",",,C",,,,
"CA006151061","2018-08-05","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  321",",,C","  214",",,C","  268",",,C","   20",",,C","  320",",,C"
"CA006151061","2018-08-06","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  315",",,C","  215",",,C","  265",",,C","   31",",,C","  540",",,C"
"CA006151061","2018-08-07","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  275",",,C","  221",",,C","  248",",,C",,,,
"CA006151061","2018-08-08","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  263",",,C","  209",",,C","  236",",,C","   33",",,C","  420",",,C"
"CA006151061","2018-08-09","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  286",",,C","  197",",,C","  241",",,C",,,,
"CA006151061","2018-08-10","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  236",",,C","  190",",,C","  213",",,C","    3",",,C","  310",",,C"
"CA006151061","2018-08-11","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  243",",,C","  188",",,C","  216",",,C",,,,
"CA006151061","2018-08-12","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  249",",,C","  197",",,C","  223",",,C",,,,
"CA006151061","2018-08-13","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  249",",,C","  214",",,C","  231",",,C",,,,
"CA006151061","2018-08-14","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  303",",,C","  215",",,C","  259",",,C",,,,
"CA006151061","2018-08-15","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  301",",,C","  221",",,C","  261",",,C",,,,
"CA006151061","2018-08-16","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  269",",,C","  213",",,C","  241",",,C","   18",",,C","  450",",,C"
"CA006151061","2018-08-17","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  288",",,C","  211",",,C","  250",",,C","   35",",,C","  360",",,C"
"CA006151061","2018-08-18","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  225",",,C","  206",",,C","  215",",,C","    8",",,C","  400",",,C"
"CA006151061","2018-08-19","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  229",",,C","  190",",,C","  209",",,C",,,,
"CA006151061","2018-08-20","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  243",",,C","  194",",,C","  219",",,C",,,,
"CA006151061","2018-08-21","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  270",",,C","  208",",,C","  239",",,C","   11",",,C","  560",",,C"
"CA006151061","2018-08-22","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  223",",,C","  166",",,C","  195",",,C","   31",",,C","  410",",,C"
"CA006151061","2018-08-23","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  263",",,C","  158",",,C","  210",",,C",,,,
"CA006151061","2018-08-24","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  260",",,C","  179",",,C","  220",",,C","   17",",,C","  360",",,C"
"CA006151061","2018-08-25","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  258",",,C","  211",",,C","  235",",,C","   16",",,C","  420",",,C"
"CA006151061","2018-08-26","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  283",",,C","  216",",,C","  250",",,C",,,,
"CA006151061","2018-08-27","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  292",",,C","  206",",,C","  249",",,C","   21",",,C","  330",",,C"
"CA006151061","2018-08-28","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  308",",,C","  252",",,C","  280",",,C","   20",",,C","  510",",,C"
"CA006151061","2018-08-29","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  278",",,C","  190",",,C","  234",",,C","   28",",,C","  460",",,C"
"CA006151061","2018-08-30","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  190",",,C","  144",",,C","  167",",,C","   34",",,C","  310",",,C"
"CA006151061","2018-08-31","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  206",",,C","  155",",,C","  180",",,C",,,,
"CA006151061","2018-09-01","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  292",",,C","  164",",,C","  228",",,C","   15",",,C","  390",",,C"
"CA006151061","2018-09-02","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  297",",,C","  237",",,C","  267",",,C","   20",",,C","  310",",,C"
"CA006151061","2018-09-03","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  307",",,C","  216",",,C","  261",",,C","   29",",,C","  570",",,C"
"CA006151061","2018-09-04","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  234",",,C","  208",",,C","  221",",,C",,,,
"CA006151061","2018-09-05","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  322",",,C","  226",",,C","  274",",,C","   21",",,C","  400",",,C"
"CA006151061","2018-09-06","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  242",",,C","  190",",,C","  216",",,C","   33",",,C","  340",",,C"
"CA006151061","2018-09-07","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  214",",,C","  176",",,C","  195",",,C","   34",",,C","  320",",,C"
"CA006151061","2018-09-08","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  177",",,C","  151",",,C","  164",",,C","    3",",,C","  500",",,C"
"CA006151061","2018-09-09","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  175",",,C","  155",",,C","  165",",,C","    7",",,C","  630",",,C"
"CA006151061","2018-09-10","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  168",",,C","  136",",,C","  152",",,C","    8",",,C","  570",",,C"
"CA006151061","2018-09-11","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  206",",,C","  161",",,C","  183",",,C",,,,
"CA006151061","2018-09-12","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  204",",,C","  154",",,C","  179",",,C",,,,
"CA006151061","2018-09-13","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  219",",,C","  175",",,C","  197",",,C","    5",",,C","  350",",,C"
"CA006151061","2018-09-14","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  228",",,C","  197",",,C","  213",",,C",,,,
"CA006151061","2018-09-15","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  240",",,C","  204",",,C","  222",",,C",,,,
"CA006151061","2018-09-16","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  234",",,C","  205",",,C","  219",",,C",,,,
"CA006151061","2018-09-17","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  263",",,C","  210",",,C","  237",",,C",,,,
"CA006151061","2018-09-18","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  274",",,C","  167",",,C","  220",",,C","   34",",,C","  360",",,C"
"CA006151061","2018-09-19","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  197",",,C","  154",",,C","  176",",,C",,,,
"CA006151061","2018-09-20","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  196",",,C","  181",",,C","  188",",,C","    4",",,C","  410",",,C"
"CA006151061","2018-09-21","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  309",",,C","  147",",,C","  228",",,C","   27",",,C","  670",",,C"
"CA006151061","2018-09-22","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  154",",,C","  121",",,C","  137",",,C","   32",",,C","  420",",,C"
"CA006151061","2018-09-23","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  187",",,C","  104",",,C","  145",",,C","    9",",,C","  420",",,C"
"CA006151061","2018-09-24","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  209",",,C","  150",",,C","  179",",,C","    8",",,C","  530",",,C"
"CA006151061","2018-09-25","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  232",",,C","  167",",,C","  199",",,C","   19",",,C","  430",",,C"
"CA006151061","2018-09-26","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  235",",,C","  134",",,C","  184",",,C","   29",",,C","  460",",,C"
"CA006151061","2018-09-27","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  179",",,C","  122",",,C","  150",",,C",,,,
"CA006151061","2018-09-28","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  221",",,C","  123",",,C","  172",",,C","   21",",,C","  390",",,C"
"CA006151061","2018-09-29","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  166",",,C","  107",",,C","  137",",,C","   24",",,C","  380",",,C"
"CA006151061","2018-09-30","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  145",",,C","  107",",,C","  126",",,C","   35",",,C","  350",",,C"
"CA006151061","2018-10-01","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  143",",,C","   90",",,C","  116",",,C","   35",",,C","  660",",,C"
"CA006151061","2018-10-02","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  158",",,C","  109",",,C","  134",",,C","    4",",,C","  660",",,C"
"CA006151061","2018-10-03","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  227",",,C","  127",",,C","  177",",,C","   19",",,C","  380",",,C"
"CA006151061","2018-10-04","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  238",",,C","   93",",,C","  165",",,C","   29",",,C","  530",",,C"
"CA006151061","2018-10-05","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  136",",,C","   89",",,C","  113",",,C","    7",",,C","  460",",,C"
"CA006151061","2018-10-06","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  176",",,C","  116",",,C","  146",",,C","   32",",,C","  600",",,C"
"CA006151061","2018-10-07","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  172",",,C","  133",",,C","  153",",,C","    5",",,C","  420",",,C"
"CA006151061","2018-10-08","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  157",",,C","  136",",,C","  146",",,C","    6",",,C","  450",",,C"
"CA006151061","2018-10-09","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  285",",,C","  153",",,C","  219",",,C",,,,
"CA006151061","2018-10-10","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  273",",,C","  199",",,C","  236",",,C","   17",",,C","  420",",,C"
"CA006151061","2018-10-11","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  232",",,C","   98",",,C","  165",",,C","   29",",,C","  400",",,C"
"CA006151061","2018-10-12","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  106",",,C","   62",",,C","   84",",,C","   27",",,C","  360",",,C"
"CA006151061","2018-10-13","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  109",",,C","   60",",,C","   85",",,C","   28",",,C","  310",",,C"
"CA006151061","2018-10-14","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  152",",,C","   61",",,C","  107",",,C","   16",",,C","  310",",,C"
"CA006151061","2018-10-15","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  138",",,C","   54",",,C","   96",",,C","   28",",,C","  530",",,C"
"CA006151061","2018-10-16","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  126",",,C","   37",",,C","   82",",,C","   20",",,C","  440",",,C"
"CA006151061","2018-10-17","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  113",",,C","   36",",,C","   75",",,C","   29",",,C","  500",",,C"
"CA006151061","2018-10-18","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   97",",,C","   20",",,C","   59",",,C","   22",",,C","  360",",,C"
"CA006151061","2018-10-19","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  159",",,C","   83",",,C","  121",",,C","   20",",,C","  520",",,C"
"CA006151061","2018-10-20","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  123",",,C","   46",",,C","   84",",,C","   32",",,C","  420",",,C"
"CA006151061","2018-10-21","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   65",",,C","   31",",,C","   48",",,C","   32",",,C","  520",",,C"
"CA006151061","2018-10-22","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  130",",,C","   56",",,C","   93",",,C",,,,
"CA006151061","2018-10-23","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  109",",,C","   48",",,C","   78",",,C","   29",",,C","  450",",,C"
"CA006151061","2018-10-24","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   66",",,C","   40",",,C","   53",",,C","   33",",,C","  310",",,C"
"CA006151061","2018-10-25","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   90",",,C","   38",",,C","   64",",,C",,,,
"CA006151061","2018-10-26","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   75",",,C","   47",",,C","   61",",,C","    8",",,C","  500",",,C"
"CA006151061","2018-10-27","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   68",",,C","   17",",,C","   43",",,C","    5",",,C","  580",",,C"
"CA006151061","2018-10-28","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   74",",,C","   19",",,C","   46",",,C",,,,
"CA006151061","2018-10-29","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   99",",,C","   43",",,C","   71",",,C","   27",",,C","  450",",,C"
"CA006151061","2018-10-30","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  121",",,C","   31",",,C","   76",",,C",,,,
"CA006151061","2018-10-31","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  144",",,C","   65",",,C","  104",",,C","   20",",,C","  320",",,C"
"CA006151061","2018-11-01","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   78",",,C","   57",",,C","   67",",,C","   36",",,C","  700",",,C"
"CA006151061","2018-11-02","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   62",",,C","   46",",,C","   54",",,C","    2",",,C","  530",",,C"
"CA006151061","2018-11-03","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   72",",,C","   42",",,C","   57",",,C","   29",",,C","  350",",,C"
"CA006151061","2018-11-04","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   66",",,C","   25",",,C","   45",",,C","    6",",,C","  500",",,C"
"CA006151061","2018-11-05","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  132",",,C","   64",",,C","   98",",,C",,,,
"CA006151061","2018-11-06","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  155",",,C","   79",",,C","  117",",,C","    9",",,C","  660",",,C"
"CA006151061","2018-11-07","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   95",",,C","   53",",,C","   74",",,C","   23",",,C","  460",",,C"
"CA006151061","2018-11-08","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   62",",,C","   48",",,C","   55",",,C","   31",",,C","  340",",,C"
"CA006151061","2018-11-09","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   54",",,C","   23",",,C","   38",",,C","    9",",,C","  530",",,C"
"CA006151061","2018-11-10","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   31",",,C","  -14",",,C","    8",",,C","   25",",,C","  560",",,C"
"CA006151061","2018-11-11","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   46",",,C","    8",",,C","   27",",,C",,,,
"CA006151061","2018-11-12","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   68",",,C","   27",",,C","   48",",,C",,,,
"CA006151061","2018-11-13","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   29",",,C","  -21",",,C","    4",",,C","   28",",,C","  430",",,C"
"CA006151061","2018-11-14","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   14",",,C","  -23",",,C","   -5",",,C","   30",",,C","  390",",,C"
"CA006151061","2018-11-15","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   17",",,C","  -10",",,C","    3",",,C","   10",",,C","  410",",,C"
"CA006151061","2018-11-16","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   40",",,C","   10",",,C","   25",",,C","   24",",,C","  390",",,C"
"CA006151061","2018-11-17","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   44",",,C","    3",",,C","   23",",,C","   28",",,C","  330",",,C"
"CA006151061","2018-11-18","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   32",",,C","    2",",,C","   17",",,C",,,,
"CA006151061","2018-11-19","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   48",",,C","   -7",",,C","   20",",,C",,,,
"CA006151061","2018-11-20","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   26",",,C","  -23",",,C","    2",",,C","   24",",,C","  380",",,C"
"CA006151061","2018-11-21","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   30",",,C","  -99",",,C","  -34",",,C","   30",",,C","  600",",,C"
"CA006151061","2018-11-23","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   56",",,C","  -49",",,C","    4",",,C",,,,
"CA006151061","2018-11-24","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   86",",,C","   15",",,C","   50",",,C",,,,
"CA006151061","2018-11-25","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   84",",,C","   44",",,C","   64",",,C",,,,
"CA006151061","2018-11-26","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   63",",,C","   27",",,C","   45",",,C","    4",",,C","  490",",,C"
"CA006151061","2018-11-27","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   27",",,C","    4",",,C","   16",",,C","   28",",,C","  470",",,C"
"CA006151061","2018-11-28","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   33",",,C","    0",",,C","   17",",,C","   27",",,C","  460",",,C"
"CA006151061","2018-11-29","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   19",",,C","    1",",,C","   10",",,C","   25",",,C","  330",",,C"
"CA006151061","2018-11-30","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   27",",,C","    7",",,C","   17",",,C",,,,
"CA006151061","2018-12-01","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   36",",,C","   10",",,C","   23",",,C","    7",",,C","  490",",,C"
"CA006151061","2018-12-02","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  107",",,C","   35",",,C","   71",",,C","    8",",,C","  390",",,C"
"CA006151061","2018-12-03","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   73",",,C","    2",",,C","   37",",,C","   33",",,C","  410",",,C"
"CA006151061","2018-12-04","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   14",",,C","  -26",",,C","   -6",",,C","   31",",,C","  310",",,C"
"CA006151061","2018-12-05","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   16",",,C","  -34",",,C","   -9",",,C","   24",",,C","  400",",,C"
"CA006151061","2018-12-06","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   29",",,C","  -27",",,C","    1",",,C","   23",",,C","  380",",,C"
"CA006151061","2018-12-07","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","  -23",",,C","  -53",",,C","  -38",",,C",,,,
"CA006151061","2018-12-08","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","    4",",,C","  -41",",,C","  -18",",,C","   30",",,C","  360",",,C"
"CA006151061","2018-12-09","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   13",",,C","  -48",",,C","  -18",",,C","   23",",,C","  350",",,C"
"CA006151061","2018-12-10","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   16",",,C","   -9",",,C","    4",",,C","   20",",,C","  340",",,C"
"CA006151061","2018-12-11","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","    4",",,C","  -24",",,C","  -10",",,C","   20",",,C","  320",",,C"
"CA006151061","2018-12-12","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   25",",,C","   -2",",,C","   12",",,C","    9",",,C","  440",",,C"
"CA006151061","2018-12-13","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   38",",,C","    6",",,C","   22",",,C",,,,
"CA006151061","2018-12-14","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   57",",,C","    9",",,C","   33",",,C",,,,
"CA006151061","2018-12-15","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   39",",,C","   19",",,C","   29",",,C","    3",",,C","  330",",,C"
"CA006151061","2018-12-16","43.3","-79.8","77.0","BURLINGTON PIERS AUT, ON CA","   38",",,C","   17",",,C","   28",",,C","    6",",,C","  360",",,C"
