"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00093822","2018-12-21","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","   33",",,W","  -10",",,W",,,,,"   55",",,W",,,,,,,,,,,,,,,,,,,,,"   23","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2018-12-22","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","   89",",,W","  -60",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,,,,,"    7","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,,,"   94",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2018-12-23","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","   61",",,W","  -38",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,,,,,"    8","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,,,,,"   94",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2018-12-24","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","   78",",,W","  -66",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,"    5","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2018-12-25","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0","T,,W,2400","    0",",,W","    0",",,W,","  100",",,W","   -5",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,,,"   52","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2018-12-26","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    5",",,W,2400","    0",",,W","    0",",,W,","   89",",,W","  -21",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,,,,,"   26","H,,S",,,,,"  130",",,W","  120",",,W",,,,,,,,,,,"  103",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2018-12-27","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","  201",",,W,2400","    0",",,W","    0",",,W,","  122",",,W","   50",",,W",,,,,"   86",",,W",,,,,,,,,,,,,,,,,,,,,"   77","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,,,"  174",",,W","  255",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2018-12-28","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0","T,,W","    0",",,W,","  111",",,W","  -27",",,W",,,,,"   77",",,W",,,,,,,,,,,,,,,,,,,,,"   33","H,,S",,,,,"  260",",,W","  240",",,W",,,,,,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2018-12-29","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  -27",",,W","  -71",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,,,,,"  -36","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2018-12-30","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","   44",",,W","  -82",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,,,"  -33","H,,S",,,,,"  190",",,W","  180",",,W",,,,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2018-12-31","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","  528",",,W,2400","    0",",,W","    0",",,W,","   67",",,W","   22",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,,,,,"   44","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,,,,,"  107",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-01","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","   28",",,W","  -10",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,,,"   20","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-02","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0","T,,W","    0",",,W,","   -5",",,W","  -21",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,,,,,"  -13","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,,,,,"   89",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-03","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","   50",",,W","  -49",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,,,"   -7","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-04","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  111",",,W","  -49",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,"   14","H,,S",,,,,"  320",",,W","  330",",,W",,,,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-05","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  128",",,W","   -5",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,"   46","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-06","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0","T,,W,2400","    0",",,W","    0",",,W,","  111",",,W","  -10",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,,,,,,,"   48","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,,,"   98",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-07","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   25",",,W,2400","    0",",,W","    0",",,W,","  172",",,W","   61",",,W",,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,"  116","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,,,"  125",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-08","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","   94",",,W","    6",",,W",,,,,"   76",",,W",,,,,,,,,,,,,,,,,,,,,"   76","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,,,"  148",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-09","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","    6",",,W","  -66",",,W",,,,,"   69",",,W",,,,,,,,,,,,,,,,,,,,,"  -10","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,,,"  125",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-10","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  -10",",,W","  -88",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,,,"  -56","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-11","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   48",",,W,2400","   51",",,W","    0",",,W,","    0",",,W","  -71",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,"  -37","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-12","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","  208",",,W,2400","  213",",,W","  150",",,W,","    0",",,W","  -21",",,W",,,,,"   62",",,W",,,,,,,,,,,,,,,,,,,,,"  -12","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,,,"   98",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-13","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   28",",,W,2400","   28",",,W","  250",",,W,","  -16",",,W","  -71",",,W",,,,,"   55",",,W",,,,,,,,,,,,,,,,,,,,,"  -17","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,,,"   94",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-14","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","  250",",,W,","  -10",",,W"," -155",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,"  -79","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,,,"   67",",,W","   81",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-15","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","  230",",,W,","    6",",,W","  -32",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,,,"  -22","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,,,,,"   72",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-16","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","  180",",,W,","   11",",,W","    0",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,"    4","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,,,"   58",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-17","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   66",",,W,2400","    0","T,,W","  150",",,W,","   22",",,W","    0",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,,,,,"    7","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,,,"   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-18","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   23",",,W,2400","    0","T,,W","  100",",,W,","   11",",,W","   -5",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,,,"    3","H,,S",,,,,"  100",",,W","   90",",,W",,,,,,,,,,,"   89",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-19","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   97",",,W,2400","    8",",,W","   80",",,W,","    6",",,W","  -82",",,W",,,,,"   88",",,W",,,,,,,,,,,,,,,,,,,,,"  -13","H,,S",,,,,"   20",",,W","   40",",,W",,,,,,,,,,,"  139",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-20","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","   80",",,W,","  -82",",,W"," -160",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,,," -105","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-21","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","   80",",,W,","  -55",",,W"," -171",",,W",,,,,"   64",",,W",,,,,,,,,,,,,,,,,,,,," -120","H,,S",,,,,"  140",",,W","  130",",,W",,,,,,,,,,,"  112",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-22","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","  137",",,W,2400","    0",",,W","   80",",,W,","   33",",,W","  -55",",,W",,,,,"   87",",,W",,,,,,,,,,,,,,,,,,,,,"  -24","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,,,"  130",",,W","  183",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-23","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   97",",,W,2400","    0",",,W","   50",",,W,","   44",",,W","  -88",",,W",,,,,"   57",",,W",,,,,,,,,,,,,,,,,,,,,"   -2","H,,S",,,,,"  270",",,W","  290",",,W",,,,,,,,,,,"  116",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-24","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","   30",",,W,","  -32",",,W"," -138",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,,,,,,,"  -71","H,,S",,,,,"  300",",,W","  320",",,W",,,,,,,,,,,"  112",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-25","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    3",",,W,2400","   13",",,W","   30",",,W,","  -32",",,W"," -171",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,,,,," -123","H,,S",,,,,"  180",",,W","  310",",,W",,,,,,,,,,,"   98",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-26","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0","T,,W,2400","    0","T,,W","   30",",,W,","  -16",",,W"," -166",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,,,"  -88","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,,,,,"   94",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-27","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","   30",",,W,","  -32",",,W"," -132",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,,,,,"  -76","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,,,"   94",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-28","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   15",",,W,2400","    0","T,,W","   30",",,W,","   39",",,W"," -132",",,W",,,,,"   87",",,W",,,,,,,,,,,,,,,,,,,,,"  -24","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,,,,,"  139",",,W","  197",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-29","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","   30",",,W,","  -88",",,W"," -171",",,W",,,,,"   68",",,W",,,,,,,,,,,,,,,,,,,,," -123","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,,,,,"  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-30","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0","T,,W,2400","    0","T,,W","   30",",,W,"," -171",",,W"," -255",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,,,,," -206","H,,S",,,,,"  310",",,W","  290",",,W",,,,,,,,,,,"  112",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-01-31","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","   30",",,W,","  -71",",,W"," -205",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,,," -169","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-02-01","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","   30",",,W,","    0",",,W","  -82",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,"  -51","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,,,,,"   63",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-02-02","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","   30",",,W,","  106",",,W","  -10",",,W",,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,"   22","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,,,"   81",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-02-03","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0","T,,W,","  139",",,W","   56",",,W",,,,,"   62",",,W",,,,,,,,,,,,,,,,,,,,,"   82","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,,,,,"   98",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-02-04","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0","T,,W,2400","    0",",,W","    0",",,W,","  144",",,W","  -27",",,W",,,,,"   62",",,W",,,,,,,,,,,,,,,,,,,,,"   97","H,,S",,,,,"  320",",,W","  190",",,W",,,,,,,,,,,"   98",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-02-05","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   10",",,W,2400","    0",",,W","    0",",,W,","   11",",,W","  -55",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,,,,,"  -22","H,,S",,,,,"  100",",,W","  140",",,W",,,,,,,,,,,"   63",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-02-06","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   51",",,W,2400","    0",",,W","    0",",,W,","   22",",,W","    0",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,"    8","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-02-07","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","  119",",,W,2400","    0","T,,W","    0",",,W,","   39",",,W","  -99",",,W",,,,,"   74",",,W",,,,,,,,,,,,,,,,,,,,,"   11","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,,,"  148",",,W","  201",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-02-08","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  -71",",,W"," -127",",,W",,,,,"   62",",,W",,,,,,,,,,,,,,,,,,,,,"  -97","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-02-09","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  -27",",,W"," -132",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,,,"  -89","H,,S",,,,,"  120",",,W","  110",",,W",,,,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-02-10","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   18",",,W,2400","   15",",,W","    0",",,W,","    0",",,W","  -49",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,"  -29","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,,,"   72",",,W","   85",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
