"ASN00002064","2018-05-29","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  349",",,a","  201",",,a",,,,,,,,,,
"ASN00002064","2018-05-30","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  316",",,a","  193",",,a",,,,,,,,,,
"ASN00002064","2018-05-31","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  302",",,a","  189",",,a",,,,,,,,,,
"ASN00002064","2018-06-01","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  300",",,a","  169",",,a",,,,,,,,,,
"ASN00002064","2018-06-02","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  304",",,a","  164",",,a",,,,,,,,,,
"ASN00002064","2018-06-03","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  301",",,a","  161",",,a",,,,,,,,,,
"ASN00002064","2018-06-04","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  284",",,a","  134",",,a",,,,,,,,,,
"ASN00002064","2018-06-05","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  278",",,a","  114",",,a",,,,,,,,,,
"ASN00002064","2018-06-06","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  286",",,a","  126",",,a",,,,,,,,,,
"ASN00002064","2018-06-07","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  305",",,a","  153",",,a",,,,,,,,,,
"ASN00002064","2018-06-08","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  318",",,a","  162",",,a",,,,,,,,,,
"ASN00002064","2018-06-09","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  328",",,a","  166",",,a",,,,,,,,,,
"ASN00002064","2018-06-10","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  340",",,a","  176",",,a",,,,,,,,,,
"ASN00002064","2018-06-11","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  347",",,a","  192",",,a",,,,,,,,,,
"ASN00002064","2018-06-12","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  349",",,a","  198",",,a",,,,,,,,,,
"ASN00002064","2018-06-13","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  344",",,a","  211",",,a",,,,,,,,,,
"ASN00002064","2018-06-14","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  319",",,a","  174",",,a",,,,,,,,,,
"ASN00002064","2018-06-15","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  326",",,a","  192",",,a",,,,,,,,,,
"ASN00002064","2018-06-16","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  313",",,a","  200",",,a",,,,,,,,,,
"ASN00002064","2018-06-17","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  284",",,a","  171",",,a",,,,,,,,,,
"ASN00002064","2018-06-18","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  274",",,a","  141",",,a",,,,,,,,,,
"ASN00002064","2018-06-19","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  284",",,a","  133",",,a",,,,,,,,,,
"ASN00002064","2018-06-20","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  300",",,a","  137",",,a",,,,,,,,,,
"ASN00002064","2018-06-21","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  289",",,a","  159",",,a",,,,,,,,,,
"ASN00002064","2018-06-22","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    2",",,a","  284",",,a","  133",",,a",,,,,,,,,,
"ASN00002064","2018-06-23","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  278",",,a","  134",",,a",,,,,,,,,,
"ASN00002064","2018-06-24","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  283",",,a","  127",",,a",,,,,,,,,,
"ASN00002064","2018-06-25","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  291",",,a","  147",",,a",,,,,,,,,,
"ASN00002064","2018-06-26","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  296",",,a","  144",",,a",,,,,,,,,,
"ASN00002064","2018-06-27","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  298",",,a","  159",",,a",,,,,,,,,,
"ASN00002064","2018-06-28","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  287",",,a","  152",",,a",,,,,,,,,,
"ASN00002064","2018-06-29","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  297",",,a","  146",",,a",,,,,,,,,,
"ASN00002064","2018-06-30","-16.6381","128.4517","164.0","ARGYLE AERODROME, AS","    0",",,a","  321",",,a","  166",",,a",,,,,,,,,,
