"USC00264935","2018-06-12","41.9954","-117.7201","1350.3","MCDERMITT, NV US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  294",",,7","   22",",,7",,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00264935","2018-06-13","41.9954","-117.7201","1350.3","MCDERMITT, NV US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  322",",,7","   44",",,7",,,,,,,"  306",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00264935","2018-06-14","41.9954","-117.7201","1350.3","MCDERMITT, NV US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  306",",,7","   67",",,7",,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00264935","2018-06-15","41.9954","-117.7201","1350.3","MCDERMITT, NV US","    0","T,,7,1600","    0",",,7,1600","    0",",,7,1600","  294",",,7","   56",",,7",,,,,,,"  250",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00264935","2018-06-16","41.9954","-117.7201","1350.3","MCDERMITT, NV US","    0","T,,7,1600","    0",",,7,1600","    0",",,7,1600","  261",",,7","   39",",,7",,,,,,,"  194",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00264935","2018-06-17","41.9954","-117.7201","1350.3","MCDERMITT, NV US","   30",",,7,1600","    0",",,7,1600","    0",",,7,1600","  194",",,7","   22",",,7",,,,,,,"  106",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00264935","2018-06-18","41.9954","-117.7201","1350.3","MCDERMITT, NV US","   64",",,7,1600","    0",",,7,1600","    0",",,7,1600","  183",",,7","   83",",,7",,,,,,,"  183",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00264935","2018-06-19","41.9954","-117.7201","1350.3","MCDERMITT, NV US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  222",",,7","   67",",,7",,,,,,,"  206",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00264935","2018-06-20","41.9954","-117.7201","1350.3","MCDERMITT, NV US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  278",",,7","   61",",,7",,,,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00264935","2018-06-21","41.9954","-117.7201","1350.3","MCDERMITT, NV US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  283",",,7","   94",",,7",,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,
