"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00023160","2018-07-17","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0","T,,W,2400","    0",",,W","    0",",,W","  383",",,W","  239",",,W",,,,,"   24",",,W",,,,,,,,,"  284","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"  130",",,W","  165",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-07-18","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  250",",,W",,,,,"   35",",,W",,,,,,,,,"  298","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-07-19","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  244",",,W",,,,,"   25",",,W",,,,,,,,,"  303","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-07-20","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0","T,,W,2400","    0",",,W","    0",",,W","  378",",,W","  256",",,W",,,,,"   29",",,W",,,,,,,,,"  317","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-07-21","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    5",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  239",",,W",,,,,"   42",",,W",,,,,,,,,"  306","H,,S",,,,,"  120",",,W","  110",",,W",,,,,,,,,"  134",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-07-22","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  400",",,W","  267",",,W",,,,,"   31",",,W",,,,,,,,,"  328","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-07-23","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  428",",,W","  267",",,W",,,,,"   26",",,W",,,,,,,,,"  347","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-07-24","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  444",",,W","  283",",,W",,,,,"   26",",,W",,,,,,,,,"  363","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-07-25","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","   20",",,W,2400","    0",",,W","    0",",,W","  433",",,W","  289",",,W",,,,,"   43",",,W",,,,,,,,,"  366","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"  116",",,W","  170",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-07-26","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  394",",,W","  272",",,W",,,,,"   46",",,W",,,,,,,,,"  336","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-07-27","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","   53",",,W,2400","    0",",,W","    0",",,W","  406",",,W","  239",",,W",,,,,"   47",",,W",,,,,,,,,"  344","H,,S",,,,,"  190",",,W","  330",",,W",,,,,,,,,"  112",",,W","  188",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-07-28","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    5",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  244",",,W",,,,,"   28",",,W",,,,,,,,,"  309","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"  116",",,W","  139",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-07-29","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  256",",,W",,,,,"   34",",,W",,,,,,,,,"  301","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-07-30","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","   15",",,W,2400","    0",",,W","    0",",,W","  394",",,W","  261",",,W",,,,,"   42",",,W",,,,,,,,,"  316","H,,S",,,,,"  140",",,W","  120",",,W",,,,,,,,,"  157",",,W","  197",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-07-31","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  389",",,W","  261",",,W",,,,,"   31",",,W",,,,,,,,,"  313","H,,S",,,,,"  120",",,W","  110",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-01","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","   66",",,W,2400","    0",",,W","    0",",,W","  411",",,W","  267",",,W",,,,,"   21",",,W",,,,,,,,,"  336","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,"  161",",,W","  268",",,W",,,,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-02","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  406",",,W","  244",",,W",,,,,"   28",",,W",,,,,,,,,"  316","H,,S",,,,,"  260",",,W","  280",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-03","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  400",",,W","  267",",,W",,,,,"   26",",,W",,,,,,,,,"  323","H,,S",,,,,"  330",",,W","  290",",,W",,,,,,,,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-04","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  411",",,W","  278",",,W",,,,,"   32",",,W",,,,,,,,,"  341","H,,S",,,,,"  340",",,W","  280",",,W",,,,,,,,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-05","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  417",",,W","  289",",,W",,,,,"   29",",,W",,,,,,,,,"  352","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-06","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","   13",",,W,2400","    0",",,W","    0",",,W","  428",",,W","  283",",,W",,,,,"   40",",,W",,,,,,,,,"  357","H,,S",,,,,"  160",",,W","  180",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-07","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","   66",",,W,2400","    0",",,W","    0",",,W","  406",",,W","  217",",,W",,,,,"   39",",,W",,,,,,,,,"  343","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"  174",",,W","  219",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-08","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0","T,,W,2400","    0",",,W","    0",",,W","  328",",,W","  233",",,W",,,,,"   35",",,W",,,,,,,,,"  281","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"  130",",,W","  161",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-09","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0","T,,W,2400","    0",",,W","    0",",,W","  339",",,W","  233",",,W",,,,,"   26",",,W",,,,,,,,,"  280","H,,S",,,,,"  200",",,W","  190",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-10","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","   23",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  211",",,W",,,,,"   30",",,W",,,,,,,,,"  281","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"  112",",,W","  148",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-11","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  222",",,W",,,,,"   30",",,W",,,,,,,,,"  272","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"  125",",,W","  152",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-12","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  228",",,W",,,,,"   35",",,W",,,,,,,,,"  284","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"  107",",,W","  174",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-13","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  233",",,W",,,,,"   29",",,W",,,,,,,,,"  290","H,,S",,,,,"  350",",,W","  300",",,W",,,,,,,,,"   76",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-14","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","  229",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  222",",,W",,,,,"   33",",,W",,,,,,,,,"  304","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"  125",",,W","  161",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-15","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    3",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  222",",,W",,,,,"   22",",,W",,,,,,,,,"  273","H,,S",,,,,"   90",",,W","   80",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-16","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0","T,,W,2400","    0",",,W","    0",",,W","  344",",,W","  244",",,W",,,,,"   31",",,W",,,,,,,,,"  282","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-17","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  239",",,W",,,,,"   28",",,W",,,,,,,,,"  292","H,,S",,,,,"  250",",,W","  280",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-18","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0","T,,W,2400","    0",",,W","    0",",,W","  372",",,W","  256",",,W",,,,,"   27",",,W",,,,,,,,,"  313","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-19","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  244",",,W",,,,,"   29",",,W",,,,,,,,,"  306","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-20","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","   18",",,W,2400","    0",",,W","    0",",,W","  389",",,W","  244",",,W",,,,,"   38",",,W",,,,,,,,,"  329","H,,S",,,,,"  220",",,W","  230",",,W",,,,,,,,,"  165",",,W","  250",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-21","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0","T,,W,2400","    0",",,W","    0",",,W","  328",",,W","  239",",,W",,,,,"   26",",,W",,,,,,,,,"  284","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-22","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","   23",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  239",",,W",,,,,"   29",",,W",,,,,,,,,"  288","H,,S",,,,,"  250",",,W","  240",",,W",,,,,,,,,"  125",",,W","  174",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-23","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  233",",,W",,,,,"   36",",,W",,,,,,,,,"  266","H,,S",,,,,"  190",",,W","  240",",,W",,,,,,,,,"   89",",,W","  134",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-24","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","  249",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  200",",,W",,,,,"   38",",,W",,,,,,,,,"  260","H,,S",,,,,"   30",",,W","   80",",,W",,,,,,,,,"  157",",,W","  206",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-25","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0","T,,W,2400","    0",",,W","    0",",,W","  333",",,W","  206",",,W",,,,,"   28",",,W",,,,,,,,,"  254","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-26","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  228",",,W",,,,,"   29",",,W",,,,,,,,,"  275","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-27","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  239",",,W",,,,,"   29",",,W",,,,,,,,,"  296","H,,S",,,,,"  260",",,W","  240",",,W",,,,,,,,,"   67",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-28","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  228",",,W",,,,,"   25",",,W",,,,,,,,,"  297","H,,S",,,,,"  260",",,W","  310",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-29","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  228",",,W",,,,,"   32",",,W",,,,,,,,,"  301","H,,S",,,,,"  200",",,W","  190",",,W",,,,,,,,,"  139",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-30","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  250",",,W",,,,,"   28",",,W",,,,,,,,,"  307","H,,S",,,,,"  310",",,W","  200",",,W",,,,,,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-08-31","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0","T,,W,2400","    0",",,W","    0",",,W","  378",",,W","  239",",,W",,,,,"   25",",,W",,,,,,,,,"  306","H,,S",,,,,"  240",",,W","  310",",,W",,,,,,,,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-09-01","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  272",",,W",,,,,"   46",",,W",,,,,,,,,"  318","H,,S",,,,,"  200",",,W","  190",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-09-02","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","   81",",,W,2400","    0","T,,W","    0",",,W","  339",",,W","  200",",,W",,,,,"   39",",,W",,,,,,,,,"  298","H,,S",,,,,"   80",",,W","   90",",,W",,,,,,,,,"  170",",,W","  250",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023160","2018-09-03","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","   13",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  200",",,W",,,,,"   27",",,W",,,,,,,,,"  244","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
