"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00482595","2018-06-02","43.23348","-108.91332","1700.2","DIVERSION DAM, WY US","    0",",,7,0800","    0",",,7,0800",,,"  244",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00482595","2018-06-03","43.23348","-108.91332","1700.2","DIVERSION DAM, WY US","    0",",,7,0800","    0",",,7,0800",,,"  244",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00482595","2018-06-04","43.23348","-108.91332","1700.2","DIVERSION DAM, WY US","    0",",,7,0800","    0",",,7,0800",,,"  300",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00482595","2018-06-05","43.23348","-108.91332","1700.2","DIVERSION DAM, WY US","    0",",,7,0800","    0",",,7,0800",,,"  306",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00482595","2018-06-06","43.23348","-108.91332","1700.2","DIVERSION DAM, WY US","    0",",,7,0800","    0",",,7,0800",,,"  272",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00482595","2018-06-07","43.23348","-108.91332","1700.2","DIVERSION DAM, WY US","    0",",,7,0800","    0",",,7,0800",,,"  283",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00482595","2018-06-08","43.23348","-108.91332","1700.2","DIVERSION DAM, WY US","    0",",,7,0800","    0",",,7,0800",,,"  283",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00482595","2018-06-09","43.23348","-108.91332","1700.2","DIVERSION DAM, WY US","    0",",,7,0800","    0",",,7,0800",,,"  317",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00482595","2018-06-10","43.23348","-108.91332","1700.2","DIVERSION DAM, WY US","    0",",,7,0800","    0",",,7,0800",,,"  239",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00482595","2018-06-11","43.23348","-108.91332","1700.2","DIVERSION DAM, WY US","    0",",,7,0800","    0",",,7,0800",,,"  239",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00482595","2018-06-12","43.23348","-108.91332","1700.2","DIVERSION DAM, WY US","    0",",,7,0800","    0",",,7,0800",,,"  272",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00482595","2018-06-13","43.23348","-108.91332","1700.2","DIVERSION DAM, WY US","    0",",,7,0800","    0",",,7,0800",,,"  328",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00482595","2018-06-14","43.23348","-108.91332","1700.2","DIVERSION DAM, WY US","    0",",,7,0800","    0",",,7,0800",,,"  328",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00482595","2018-06-15","43.23348","-108.91332","1700.2","DIVERSION DAM, WY US","    0",",,7,0800","    0",",,7,0800",,,"  267",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00482595","2018-06-16","43.23348","-108.91332","1700.2","DIVERSION DAM, WY US","    0",",,7,0800","    0",",,7,0800",,,"  239",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00482595","2018-06-17","43.23348","-108.91332","1700.2","DIVERSION DAM, WY US","   61",",,7,0800","    0",",,7,0800",,,"  128",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
