"USC00487810","2001-09-29","43.64487","-104.8414","1292.0","ROCHELLE 7 ENE, WY US","    0","P,,0,1830","    0","P,,0","    0","P,,0","  256",",,0","   39",",,0",,,,,,,,,"  156",",,0,1830",,,,,,,,,,,,,,,,,,,,
"USC00487810","2001-09-30","43.64487","-104.8414","1292.0","ROCHELLE 7 ENE, WY US","    0","P,,0,1830","    0","P,,0","    0","P,,0","  211",",,0","   17",",,0",,,,,,,,,"  167",",,0,1830",,,,,,,,,,,,,,,,,,,,
"USC00487810","2001-10-01","43.64487","-104.8414","1292.0","ROCHELLE 7 ENE, WY US","    0","P,,0,1830","    0","P,,0","    0","P,,0","  211",",,0","  144",",I,0",,,,,,,,,"  128",",I,0,1830",,,,,,,,,,,,,,,,,,,,
"USC00487810","2001-10-02","43.64487","-104.8414","1292.0","ROCHELLE 7 ENE, WY US","    0","P,,0,1830","    0","P,,0","    0","P,,0","  228",",,0","   33",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00487810","2001-10-03","43.64487","-104.8414","1292.0","ROCHELLE 7 ENE, WY US","    0","P,,0,1830","    0","P,,0","    0","P,,0","  211",",,0","  -17",",,0",,,,,,,,,"  139",",I,0,1830",,,,,,,,,,,,,,,,,,,,
"USC00487810","2001-10-04","43.64487","-104.8414","1292.0","ROCHELLE 7 ENE, WY US","    0","P,,0,1830","    0","P,,0","    0","P,,0","  106",",I,0","  -11",",,0",,,,,,,,,"    0",",,0,1830",,,,,,,,,,,,,,,,,,,,
"USC00487810","2001-10-05","43.64487","-104.8414","1292.0","ROCHELLE 7 ENE, WY US","    0","P,,0,1830","    0","P,,0","    0","P,,0","  144",",,0","  -50",",,0",,,,,,,,,"   33",",,0,1830",,,,,,,,,,,,,,,,,,,,
"USC00487810","2001-10-06","43.64487","-104.8414","1292.0","ROCHELLE 7 ENE, WY US","    0","P,,0,1830","    0","P,,0","    0","P,,0","  156",",,0","  -61",",,0",,,,,,,,,"   50",",,0,1830",,,,,,,,,,,,,,,,,,,,
"USC00487810","2001-10-07","43.64487","-104.8414","1292.0","ROCHELLE 7 ENE, WY US","    0","P,,0,1830","    0","P,,0","    0","P,,0","  206",",,0","  -61",",,0",,,,,,,,,"  100",",,0,1830",,,,,,,,,,,,,,,,,,,,
"USC00487810","2001-10-08","43.64487","-104.8414","1292.0","ROCHELLE 7 ENE, WY US","    0","P,,0,1830","    0","P,,0","    0","P,,0","  133",",,0","    0",",,0",,,,,,,,,"   56",",,0,1830",,,,,,,,,,,,,,,,,,,,
