"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00133666","2018-04-01","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","   36",",,E","  -41",",,E"
"NOE00133666","2018-04-02","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","   65",",,E","  -31",",,E"
"NOE00133666","2018-04-03","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","   44",",,E","  -58",",,E"
"NOE00133666","2018-04-04","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","   33",",,E","   -6",",,E"
"NOE00133666","2018-04-05","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","   23",",,E","   -8",",,E"
"NOE00133666","2018-04-06","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","   63",",,E","    3",",,E"
"NOE00133666","2018-04-07","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","   33",",,E","    3",",,E"
"NOE00133666","2018-04-08","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","   62",",,E","    6",",,E"
"NOE00133666","2018-04-09","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","   71",",,E","   28",",,E"
"NOE00133666","2018-04-10","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  113",",,E","  -19",",,E"
"NOE00133666","2018-04-11","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  121",",,E","   -4",",,E"
"NOE00133666","2018-04-12","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  155",",,E","   -7",",,E"
"NOE00133666","2018-04-13","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  179",",,E","   -5",",,E"
"NOE00133666","2018-04-14","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  181",",,E","   23",",,E"
"NOE00133666","2018-04-15","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  168",",,E","   18",",,E"
"NOE00133666","2018-04-16","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  125",",,E","   15",",,E"
"NOE00133666","2018-04-17","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  168",",,E","   37",",,E"
"NOE00133666","2018-04-18","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  126",",,E","   57",",,E"
"NOE00133666","2018-04-19","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  188",",,E","   41",",,E"
"NOE00133666","2018-04-20","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  150",",,E","   65",",,E"
"NOE00133666","2018-04-21","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","   92",",,E","   56",",,E"
"NOE00133666","2018-04-22","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  132",",,E","   26",",,E"
"NOE00133666","2018-04-23","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  115",",,E","   74",",,E"
"NOE00133666","2018-04-24","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  110",",,E","   59",",,E"
"NOE00133666","2018-04-25","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","   78",",,E","   37",",,E"
"NOE00133666","2018-04-26","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  122",",,E","   33",",,E"
"NOE00133666","2018-04-27","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  101",",,E","   25",",,E"
"NOE00133666","2018-04-28","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","   78",",,E","   33",",,E"
"NOE00133666","2018-04-29","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","   86",",,E","   44",",,E"
"NOE00133666","2018-04-30","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  124",",,E","    7",",,E"
"NOE00133666","2018-05-01","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  128",",,E","   54",",,E"
"NOE00133666","2018-05-02","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  154",",,E","   54",",,E"
"NOE00133666","2018-05-03","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  131",",,E","   72",",,E"
"NOE00133666","2018-05-04","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  157",",,E","   31",",,E"
"NOE00133666","2018-05-05","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  199",",,E","   84",",,E"
"NOE00133666","2018-05-06","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  161",",,E","   78",",,E"
"NOE00133666","2018-05-07","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  123",",,E","   77",",,E"
"NOE00133666","2018-05-08","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  230",",,E","   60",",,E"
"NOE00133666","2018-05-09","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  231",",,E","   83",",,E"
"NOE00133666","2018-05-10","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  219",",,E","  114",",,E"
"NOE00133666","2018-05-11","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  145",",,E","   76",",,E"
"NOE00133666","2018-05-12","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  189",",,E","   51",",,E"
"NOE00133666","2018-05-13","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  199",",,E","   88",",,E"
"NOE00133666","2018-05-14","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  226",",,E","   90",",,E"
"NOE00133666","2018-05-15","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  188",",,E","  106",",,E"
"NOE00133666","2018-05-16","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  168",",,E","   92",",,E"
"NOE00133666","2018-05-17","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  140",",,E","   50",",,E"
"NOE00133666","2018-05-18","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  169",",,E","   55",",,E"
"NOE00133666","2018-05-19","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  173",",,E","   59",",,E"
"NOE00133666","2018-05-20","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  212",",,E","   71",",,E"
"NOE00133666","2018-05-21","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  236",",,E","  154",",,E"
"NOE00133666","2018-05-22","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  180",",,E","   96",",,E"
"NOE00133666","2018-05-23","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  194",",,E","   82",",,E"
"NOE00133666","2018-05-24","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  191",",,E","   89",",,E"
"NOE00133666","2018-05-25","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  202",",,E","   91",",,E"
"NOE00133666","2018-05-26","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  170",",,E","   82",",,E"
"NOE00133666","2018-05-27","62.7442","7.2617","3.0","MOLDE LUFTHAVN, NO","  234",",,E","   85",",,E"
