"USC00218039","2018-07-05","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","  132",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  200",",,7",,,,,,,"  211",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-06","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  144",",,7",,,,,,,"  167",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-07","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  167",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-08","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  189",",,7",,,,,,,"  206",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-09","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  206",",,7",,,,,,,"  228",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-10","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  178",",,7",,,,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-11","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  183",",,7",,,,,,,"  206",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-12","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  206",",,7",,,,,,,"  239",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-13","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","  704",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  211",",,7",,,,,,,"  217",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-14","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  183",",,7",,,,,,,"  206",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-15","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  200",",,7",,,,,,,"  222",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-16","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  172",",,7",,,,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-17","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  161",",,7",,,,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-18","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  150",",,7",,,,,,,"  167",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-19","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  167",",,7",,,,,,,"  206",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-20","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","   94",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  167",",,7",,,,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-21","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  167",",,7",,,,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-22","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  161",",,7",,,,,,,"  167",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-23","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  161",",,7",,,,,,,"  172",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-24","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  172",",,7",,,,,,,"  183",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-25","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  172",",,7",,,,,,,"  183",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-26","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","   69",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  144",",,7",,,,,,,"  150",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-27","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  133",",,7",,,,,,,"  144",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-28","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  122",",,7",,,,,,,"  144",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-29","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  144",",,7",,,,,,,"  161",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-30","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  144",",,7",,,,,,,"  167",",,7,0800",,,,,,,,,,,,
"USC00218039","2018-07-31","45.0455","-92.8522","273.7","STILLWATER 2 SW, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  156",",,7",,,,,,,"  172",",,7,0800",,,,,,,,,,,,
