"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"USR0000CCAA","2018-06-20","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  422","H,,U","  244","H,,U","  333",",,U"
"USR0000CCAA","2018-06-21","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  428","H,,U","  244","H,,U","  334",",,U"
"USR0000CCAA","2018-06-22","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  456","H,,U","  256","H,,U","  353",",,U"
"USR0000CCAA","2018-06-23","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  394","H,,U","  261","H,,U","  323",",,U"
"USR0000CCAA","2018-06-24","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  417","H,,U","  244","H,,U","  326",",,U"
"USR0000CCAA","2018-06-25","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  428","H,,U","  250","H,,U","  341",",,U"
"USR0000CCAA","2018-06-26","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  439","H,,U","  256","H,,U","  347",",,U"
"USR0000CCAA","2018-06-27","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  433","H,,U","  244","H,,U","  343",",,U"
"USR0000CCAA","2018-06-28","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  428","H,,U","  261","H,,U","  334",",,U"
"USR0000CCAA","2018-06-29","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  406","H,,U","  239","H,,U","  318",",,U"
"USR0000CCAA","2018-06-30","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  411","H,,U","  239","H,,U","  322",",,U"
"USR0000CCAA","2018-07-01","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  406","H,,U","  244","H,,U","  334",",,U"
"USR0000CCAA","2018-07-02","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  433","H,,U","  261","H,,U","  349",",,U"
"USR0000CCAA","2018-07-03","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  417","H,,U","  261","H,,U","  342",",,U"
"USR0000CCAA","2018-07-04","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  417","H,,U","  261","H,,U","  342",",,U"
"USR0000CCAA","2018-07-05","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  461","H,,U","  272","H,,U","  375",",,U"
"USR0000CCAA","2018-07-06","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  489","H,,U","  311","H,,U","  413",",,U"
"USR0000CCAA","2018-07-07","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  450","H,,U","  333","H,,U","  392",",,U"
"USR0000CCAA","2018-07-08","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  433","H,,U","  328","H,,U","  378",",,U"
"USR0000CCAA","2018-07-09","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  394","H,,U","  272","H,,U","  331",",,U"
"USR0000CCAA","2018-07-10","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  389","H,,U","  289","H,,U","  336",",,U"
"USR0000CCAA","2018-07-11","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  394","H,,U","  294","H,,U","  343",",,U"
"USR0000CCAA","2018-07-12","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  406","H,,U","  300","H,,U","  352",",,U"
"USR0000CCAA","2018-07-13","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  428","H,,U","  306","H,,U","  371",",,U"
"USR0000CCAA","2018-07-14","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  444","H,,U","  311","H,,U","  378",",,U"
"USR0000CCAA","2018-07-15","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  411","H,,U","  322","H,,U","  362",",,U"
"USR0000CCAA","2018-07-16","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  428","H,,U","  311","H,,U","  367",",,U"
"USR0000CCAA","2018-07-17","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  406","H,,U","  311","H,,U","  353",",,U"
"USR0000CCAA","2018-07-18","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  372","H,,U","  278","H,,U","  322",",,U"
"USR0000CCAA","2018-07-19","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  400","H,,U","  283","H,,U","  345",",,U"
"USR0000CCAA","2018-07-20","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  422","H,,U","  294","H,,U","  357",",,U"
"USR0000CCAA","2018-07-21","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  411","H,,U","  289","H,,U","  351",",,U"
"USR0000CCAA","2018-07-22","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  450","H,,U","  306","H,,U","  378",",,U"
"USR0000CCAA","2018-07-23","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  478","H,,U","  300","H,,U","  398",",,U"
"USR0000CCAA","2018-07-24","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  483","H,,U","  328","H,,U","  408",",,U"
"USR0000CCAA","2018-07-25","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  483","H,,U","  322","H,,U","  393",",,U"
"USR0000CCAA","2018-07-26","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  456","H,,U","  328","H,,U","  383",",,U"
"USR0000CCAA","2018-07-27","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  433","H,,U","  311","H,,U","  367",",,U"
"USR0000CCAA","2018-07-28","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  422","H,,U","  300","H,,U","  357",",,U"
"USR0000CCAA","2018-07-29","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  400","H,,U","  300","H,,U","  351",",,U"
"USR0000CCAA","2018-07-30","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  450","H,,U","  306","H,,U","  377",",,U"
"USR0000CCAA","2018-07-31","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  439","H,,U","  333","H,,U","  383",",,U"
"USR0000CCAA","2018-08-01","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  444","H,,U","  311","H,,U","  376",",,U"
"USR0000CCAA","2018-08-02","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  444","H,,U","  322","H,,U","  381",",,U"
"USR0000CCAA","2018-08-03","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  444","H,,U","  317","H,,U","  386",",,U"
"USR0000CCAA","2018-08-04","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  472","H,,U","  317","H,,U","  388",",,U"
"USR0000CCAA","2018-08-05","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  467","H,,U","  300","H,,U","  388",",,U"
"USR0000CCAA","2018-08-06","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  456","H,,U","  306","H,,U","  383",",,U"
"USR0000CCAA","2018-08-07","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  439","H,,U","  311","H,,U","  366",",,U"
"USR0000CCAA","2018-08-08","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  411","H,,U","  300","H,,U","  352",",,U"
"USR0000CCAA","2018-08-09","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  406","H,,U","  306","H,,U","  345",",,U"
"USR0000CCAA","2018-08-10","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  433","H,,U","  294","H,,U","  353",",,U"
"USR0000CCAA","2018-08-11","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  428","H,,U","  294","H,,U","  357",",,U"
"USR0000CCAA","2018-08-12","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  417","H,,U","  289","H,,U","  353",",,U"
"USR0000CCAA","2018-08-13","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  406","H,,U","  294","H,,U","  346",",,U"
"USR0000CCAA","2018-08-14","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  422","H,,U","  283","H,,U","  346",",,U"
"USR0000CCAA","2018-08-15","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  406","H,,U","  294","H,,U","  345",",,U"
"USR0000CCAA","2018-08-16","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  400","H,,U","  294","H,,U","  344",",,U"
"USR0000CCAA","2018-08-17","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  411","H,,U","  289","H,,U","  353",",,U"
"USR0000CCAA","2018-08-18","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  428","H,,U","  306","H,,U","  370",",,U"
"USR0000CCAA","2018-08-19","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  444","H,,U","  306","H,,U","  372",",,U"
"USR0000CCAA","2018-08-20","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  428","H,,U","  311","H,,U","  358",",,U"
"USR0000CCAA","2018-08-21","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  400","H,,U","  300","H,,U","  346",",,U"
"USR0000CCAA","2018-08-22","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  411","H,,U","  289","H,,U","  348",",,U"
"USR0000CCAA","2018-08-23","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  417","H,,U","  294","H,,U","  353",",,U"
"USR0000CCAA","2018-08-24","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  406","H,,U","  289","H,,U","  344",",,U"
"USR0000CCAA","2018-08-25","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  411","H,,U","  289","H,,U","  346",",,U"
"USR0000CCAA","2018-08-26","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  411","H,,U","  278","H,,U","  342",",,U"
"USR0000CCAA","2018-08-27","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  422","H,,U","  239","H,,U","  336",",,U"
"USR0000CCAA","2018-08-28","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  422","H,,U","  244","H,,U","  332",",,U"
"USR0000CCAA","2018-08-29","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  422","H,,U","  244","H,,U","  339",",,U"
"USR0000CCAA","2018-08-30","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  422","H,,U","  278","H,,U","  341",",,U"
"USR0000CCAA","2018-08-31","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  422","H,,U","  278","H,,U","  346",",,U"
"USR0000CCAA","2018-09-01","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  417","H,,U","  272","H,,U","  343",",,U"
"USR0000CCAA","2018-09-02","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  389","H,,U","  272","H,,U","  326",",,U"
"USR0000CCAA","2018-09-03","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  383","H,,U","  267","H,,U","  322",",,U"
"USR0000CCAA","2018-09-04","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  394","H,,U","  244","H,,U","  323",",,U"
"USR0000CCAA","2018-09-05","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  400","H,,U","  256","H,,U","  329",",,U"
"USR0000CCAA","2018-09-06","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  417","H,,U","  267","H,,U","  346",",,U"
"USR0000CCAA","2018-09-07","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  444","H,,U","  283","H,,U","  364",",,U"
"USR0000CCAA","2018-09-08","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  472","H,,U","  272","H,,U","  367",",,U"
"USR0000CCAA","2018-09-09","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  422","H,,U","  267","H,,U","  337",",,U"
"USR0000CCAA","2018-09-10","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  428","H,,U","  261","H,,U","  342",",,U"
"USR0000CCAA","2018-09-11","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  428","H,,U","  233","H,,U","  334",",,U"
"USR0000CCAA","2018-09-12","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  433","H,,U","  250","H,,U","  337",",,U"
"USR0000CCAA","2018-09-13","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  433","H,,U","  239","H,,U","  337",",,U"
"USR0000CCAA","2018-09-14","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  428","H,,U","  244","H,,U","  347",",,U"
"USR0000CCAA","2018-09-15","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  444","H,,U","  283","H,,U","  358",",,U"
"USR0000CCAA","2018-09-16","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  422","H,,U","  289","H,,U","  346",",,U"
"USR0000CCAA","2018-09-17","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  444","H,,U","  289","H,,U","  358",",,U"
"USR0000CCAA","2018-09-18","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  406","H,,U","  283","H,,U","  337",",,U"
"USR0000CCAA","2018-09-19","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  378","H,,U","  272","H,,U","  318",",,U"
"USR0000CCAA","2018-09-20","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  383","H,,U","  267","H,,U","  324",",,U"
"USR0000CCAA","2018-09-21","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  400","H,,U","  278","H,,U","  333",",,U"
"USR0000CCAA","2018-09-22","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  417","H,,U","  278","H,,U","  352",",,U"
"USR0000CCAA","2018-09-23","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  422","H,,U","  267","H,,U","  348",",,U"
"USR0000CCAA","2018-09-24","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  394","H,,U","  256","H,,U","  322",",,U"
"USR0000CCAA","2018-09-25","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  378","H,,U","  244","H,,U","  312",",,U"
"USR0000CCAA","2018-09-26","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  417","H,,U","  244","H,,U","  329",",,U"
"USR0000CCAA","2018-09-27","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  439","H,,U","  267","H,,U","  348",",,U"
"USR0000CCAA","2018-09-28","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  411","H,,U","  267","H,,U","  339",",,U"
"USR0000CCAA","2018-09-29","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  400","H,,U","  244","H,,U","  328",",,U"
"USR0000CCAA","2018-09-30","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  367","H,,U","  250","H,,U","  297",",,U"
"USR0000CCAA","2018-10-01","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  289","H,,U","  233","H,,U","  258",",,U"
"USR0000CCAA","2018-10-02","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  344","H,,U","  228","H,,U","  282",",,U"
"USR0000CCAA","2018-10-03","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  344","H,,U","  233","H,,U","  283",",,U"
"USR0000CCAA","2018-10-04","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  328","H,,U","  217","H,,U","  263",",,U"
"USR0000CCAA","2018-10-05","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  333","H,,U","  200","H,,U","  266",",,U"
"USR0000CCAA","2018-10-06","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  328","H,,U","  194","H,,U","  257",",,U"
"USR0000CCAA","2018-10-07","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  328","H,,U","  178","H,,U","  244",",,U"
"USR0000CCAA","2018-10-08","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  306","H,,U","  161","H,,U","  236",",,U"
"USR0000CCAA","2018-10-09","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  317","H,,U","  167","H,,U","  246",",,U"
"USR0000CCAA","2018-10-10","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  311","H,,U","  172","H,,U","  246",",,U"
"USR0000CCAA","2018-10-11","32.9736","-115.1736","84.7","CAHUILLA CALIFORNIA, CA US","  306","H,,U","  178","H,,U","  238",",,U"
