"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA001126146","2018-06-30","49.4667","-119.6","344.0","PENTICTON A, BC CA","    0",",,C","    0",",,C",,,"  226",",,C","  104",",,C","  165",",,C","   25",",,C","  520",",,C"
"CA001126146","2018-07-01","49.4667","-119.6","344.0","PENTICTON A, BC CA","    0",",,C","    0",",,C",,,"  262",",,C","   94",",,C","  178",",,C","   28",",,C","  500",",,C"
"CA001126146","2018-07-02","49.4667","-119.6","344.0","PENTICTON A, BC CA","   16",",,C","    0",",,C",,,"  203",",,C","   98",",,C","  151",",,C","    2",",,C","  560",",,C"
"CA001126146","2018-07-03","49.4667","-119.6","344.0","PENTICTON A, BC CA","    0",",,C","    0",",,C",,,"  245",",,C","  109",",,C","  177",",,C","    0",",,C","    0",",,C"
"CA001126146","2018-07-04","49.4667","-119.6","344.0","PENTICTON A, BC CA","    0",",,C","    0",",,C",,,"  271",",,C","  110",",,C","  191",",,C","    0",",,C","    0",",,C"
"CA001126146","2018-07-05","49.4667","-119.6","344.0","PENTICTON A, BC CA","    0",",,C","    0",",,C",,,"  330",",,C","  147",",,C","  239",",,C","   19",",,C","  350",",,C"
"CA001126146","2018-07-06","49.4667","-119.6","344.0","PENTICTON A, BC CA",,,,,,,"  299",",,C","  159",",,C","  229",",,C","    0",",,C","    0",",,C"
"CA001126146","2018-07-07","49.4667","-119.6","344.0","PENTICTON A, BC CA","    0",",,C","    0",",,C",,,"  253",",,C","  112",",,C","  183",",,C","   33",",,C","  430",",,C"
"CA001126146","2018-07-08","49.4667","-119.6","344.0","PENTICTON A, BC CA","    0",",,C","    0",",,C",,,"  276",",,C","  107",",,C","  192",",,C","    0",",,C","    0",",,C"
"CA001126146","2018-07-09","49.4667","-119.6","344.0","PENTICTON A, BC CA","    0",",,C","    0",",,C",,,"  265",",,C","  142",",,C","  204",",,C","    4",",,C","  370",",,C"
"CA001126146","2018-07-10","49.4667","-119.6","344.0","PENTICTON A, BC CA","   32",",,C","    0",",,C",,,"  246",",,C","  157",",,C","  202",",,C","    3",",,C","  410",",,C"
"CA001126146","2018-07-11","49.4667","-119.6","344.0","PENTICTON A, BC CA","    0",",,C","    0",",,C",,,"  300",",,C","  110",",,C","  205",",,C","   22",",,C","  370",",,C"
