"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00133122","2018-04-01","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    0",",,E","  -11",",,E","  -48",",,E"
"NOE00133122","2018-04-02","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    0",",,E","  -11",",,E","  -68",",,E"
"NOE00133122","2018-04-03","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    7",",,E","   -2",",,E","  -56",",,E"
"NOE00133122","2018-04-04","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","   35",",,E","   49",",,E","  -59",",,E"
"NOE00133122","2018-04-05","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    3",",,E","   12",",,E","  -50",",,E"
"NOE00133122","2018-04-06","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    0",",,E","   29",",,E","  -54",",,E"
"NOE00133122","2018-04-07","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","   16",",,E","   14",",,E","  -10",",,E"
"NOE00133122","2018-04-08","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","   20",",,E","   12",",,E","  -65",",,E"
"NOE00133122","2018-04-09","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    7",",,E","   -6",",,E","  -59",",,E"
"NOE00133122","2018-04-10","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    2",",,E","   18",",,E","  -60",",,E"
"NOE00133122","2018-04-11","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","   64",",,E","   31",",,E","    2",",,E"
"NOE00133122","2018-04-12","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","   67",",,E","   35",",,E","   21",",,E"
"NOE00133122","2018-04-13","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    3",",,E","   49",",,E","    7",",,E"
"NOE00133122","2018-04-14","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    0",",,E","   62",",,E","   -2",",,E"
"NOE00133122","2018-04-15","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    0",",,E","   39",",,E","  -31",",,E"
"NOE00133122","2018-04-16","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    0",",,E","   39",",,E","  -25",",,E"
"NOE00133122","2018-04-17","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    0",",,E","   42",",,E","   -7",",,E"
"NOE00133122","2018-04-18","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    2",",,E","   50",",,E","  -10",",,E"
"NOE00133122","2018-04-19","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    4",",,E","   15",",,E","  -15",",,E"
"NOE00133122","2018-04-20","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    0",",,E","   22",",,E","  -22",",,E"
"NOE00133122","2018-04-21","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    0",",,E","   20",",,E","  -13",",,E"
"NOE00133122","2018-04-22","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    0",",,E","   29",",,E","  -28",",,E"
"NOE00133122","2018-04-23","70.6805","23.6769","81.0","HAMMERFEST LUFTHAVN, NO","    0",",,E","   38",",,E","  -34",",,E"
