"USC00046719","2018-05-19","34.1483","-118.1447","263.3","PASADENA, CA US","    3",",,7,0800",,,,,"  211",",,7","  133",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-05-20","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  200",",,7","  139",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-05-21","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  194",",,7","  122",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-05-22","34.1483","-118.1447","263.3","PASADENA, CA US","   41",",,7,0800",,,,,"  206",",,7","  122",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-05-23","34.1483","-118.1447","263.3","PASADENA, CA US","    5",",,7,0800",,,,,"  172",",,7","  122",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-05-24","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  222",",,7","  133",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-05-25","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  206",",,7","  128",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-05-26","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  211",",,7","  111",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-05-27","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  256",",,7","  133",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-05-28","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  267",",,7","  139",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-05-29","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  283",",,7","  117",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-05-30","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  261",",,7","  139",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-05-31","34.1483","-118.1447","263.3","PASADENA, CA US","   20",",,7,0800",,,,,"  194",",,7","  139",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-06-01","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  228",",,7","  111",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-06-02","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  244",",,7","  150",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-06-03","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  289",",,7","  133",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-06-04","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  306",",,7","  139",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-06-05","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  267",",,7","  156",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-06-06","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  294",",,7","  156",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-06-07","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  272",",,7","  139",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-06-08","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  311",",,7","  117",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00046719","2018-06-09","34.1483","-118.1447","263.3","PASADENA, CA US","    0",",,7,0800",,,,,"  300",",,7","  111",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
