"USC00282805","2018-07-07","39.38293","-74.82932","25.9","ESTELL MANOR, NJ US","   51",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  167",",,7","  167",",,7,0800",,,,,,,,,,,,
"USC00282805","2018-07-08","39.38293","-74.82932","25.9","ESTELL MANOR, NJ US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  111",",,7","  150",",,7,0800",,,,,,,,,,,,
"USC00282805","2018-07-09","39.38293","-74.82932","25.9","ESTELL MANOR, NJ US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  106",",,7","  144",",,7,0800",,,,,,,,,,,,
"USC00282805","2018-07-10","39.38293","-74.82932","25.9","ESTELL MANOR, NJ US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  144",",,7","  189",",,7,0800",,,,,,,,,,,,
"USC00282805","2018-07-11","39.38293","-74.82932","25.9","ESTELL MANOR, NJ US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  189",",,7","  228",",,7,0800",,,,,,,,,,,,
"USC00282805","2018-07-12","39.38293","-74.82932","25.9","ESTELL MANOR, NJ US","   71",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  206",",,7","  211",",,7,0800",,,"    1",",,7",,,,,,,,
"USC00282805","2018-07-13","39.38293","-74.82932","25.9","ESTELL MANOR, NJ US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  172",",,7","  189",",,7,0800",,,,,,,,,,,,
"USC00282805","2018-07-14","39.38293","-74.82932","25.9","ESTELL MANOR, NJ US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  144",",,7","  172",",,7,0800",,,,,,,,,,,,
"USC00282805","2018-07-15","39.38293","-74.82932","25.9","ESTELL MANOR, NJ US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  172",",,7","  222",",,7,0800",,,,,,,,,,,,
"USC00282805","2018-07-16","39.38293","-74.82932","25.9","ESTELL MANOR, NJ US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  206",",,7","  239",",,7,0800",,,,,,,,,,,,
