"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00066062","2018-06-25","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  184",",,a","   64",",,a",,,,,,,,,,,,
"ASN00066062","2018-06-26","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  185",",,a","   68",",,a",,,,,,,,,,,,
"ASN00066062","2018-06-27","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   10",",,a","  167",",,a","   90",",,a",,,,,,,,,,,,
"ASN00066062","2018-06-28","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","  224",",,a","  203",",,a","  107",",,a",,,,,,,,,,,,
"ASN00066062","2018-06-29","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   88",",,a","  154",",,a","   63",",,a",,,,,,,,,,,,
"ASN00066062","2018-06-30","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  195",",,a","   75",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-01","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  191",",,a","   76",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-02","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  174",",,a","   88",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-03","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   98",",,a","  191",",,a","   87",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-04","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  189",",,a","   93",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-05","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  252",",,a","  104",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-06","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  248",",,a","  111",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-07","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  175",",,a","   92",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-08","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  182",",,a","   88",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-09","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  172",",,a","  105",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-10","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  185",",,a","   74",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-11","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  162",",,a","   67",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-12","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  195",",,a","   77",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-13","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  184",",,a","   74",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-14","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  175",",,a","   62",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-15","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  172",",,a","   51",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-16","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  178",",,a","   46",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-17","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  223",",,a","   80",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-18","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  215",",,a","  120",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-19","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  204",",,a","   70",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-20","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  194",",,a","  101",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-21","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  186",",,a","   91",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-22","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  169",",,a","   58",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-23","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  205",",,a","   54",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-24","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  239",",,a","   71",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-25","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  227",",,a","  121",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-26","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  206",",,a","   88",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-27","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  208",",,a","   70",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-28","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  206",",,a","   83",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-29","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   14",",,a","  245",",,a","  117",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-30","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  199",",,a","  100",",,a",,,,,,,,,,,,
"ASN00066062","2018-07-31","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  213",",,a","   74",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-01","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  218",",,a","  115",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-02","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  175",",,a","   89",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-03","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  234",",,a","   96",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-04","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  203",",,a","  111",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-05","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  192",",,a","   72",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-06","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  190",",,a","  107",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-07","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   14",",,a","  171",",,a","  112",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-08","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  195",",,a","   85",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-09","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  195",",,a","   97",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-10","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  221",",,a","   78",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-11","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  256",",,a","  102",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-12","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  171",",,a","   99",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-13","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  203",",,a","   85",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-14","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  217",",,a","   94",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-15","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  251",",,a","  118",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-16","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  226",",,a","  146",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-17","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  187",",,a","   81",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-18","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  225",",,a","   91",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-19","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  164",",,a","   94",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-20","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  162",",,a","   79",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-21","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  176",",,a","   83",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-22","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  178",",,a","   97",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-23","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  182",",,a","   75",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-24","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   28",",,a","  168",",,a","  110",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-25","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   18",",,a","  185",",,a","  107",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-26","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  168",",,a","  108",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-27","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   18",",,a","  145",",,a","  123",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-28","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  158",",,a","   86",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-29","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  175",",,a","   52",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-30","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  180",",,a","   58",",,a",,,,,,,,,,,,
"ASN00066062","2018-08-31","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  167",",,a","   96",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-01","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   22",",,a","  215",",,a","  102",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-02","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    2",",,a","  166",",,a","  109",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-03","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    2",",,a","  170",",,a","   86",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-04","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","  112",",,a","  189",",,a","  100",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-05","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  176",",,a","   92",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-06","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    8",",,a","  196",",,a","  103",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-07","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   40",",,a","  234",",,a","  128",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-08","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","  200",",,a","  154",",,a","  128",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-09","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  232",",,a","   98",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-10","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    2",",,a","  209",",,a","  114",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-11","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  225",",,a","  123",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-12","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  258",",,a","  155",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-13","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  213",",,a","  140",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-14","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  230",",,a","  152",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-15","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  318",",,a","  130",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-16","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  176",",,a","  101",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-17","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  182",",,a","   78",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-18","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  217",",,a","  102",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-19","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  286",",,a","  150",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-20","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   56",",,a","  183",",,a","  114",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-21","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  194",",,a","   82",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-22","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  212",",,a","  102",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-23","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  212",",,a","  141",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-24","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    4",",,a","  177",",,a","  126",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-25","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    8",",,a","  176",",,a","  102",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-26","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   36",",,a","  167",",,a","  118",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-27","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   10",",,a","  201",",,a","   84",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-28","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  284",",,a","  113",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-29","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    8",",,a","  216",",,a","  147",",,a",,,,,,,,,,,,
"ASN00066062","2018-09-30","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  199",",,a","   93",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-01","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  204",",,a","  106",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-02","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  215",",,a","  125",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-03","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  237",",,a","  136",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-04","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   22",",,a","  165",",,a","  162",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-05","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","  444",",,a","  156",",,a","  143",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-06","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","  294",",,a","  196",",,a","  136",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-07","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   22",",,a","  176",",,a","  121",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-08","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","  138",",,a","  211",",,a","  128",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-09","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   22",",,a","  232",",,a","  131",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-10","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  173",",,a","  164",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-11","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","  134",",,a","  193",",,a","  134",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-12","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   76",",,a","  186",",,a","  128",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-13","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   48",",,a","  202",",,a","  121",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-14","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","  126",",,a","  211",",,a","  134",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-15","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   68",",,a","  216",",,a","  155",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-16","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   46",",,a","  225",",,a","  170",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-17","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    4",",,a","  238",",,a","  184",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-18","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   52",",,a","  239",",,a","  178",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-19","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   22",",,a","  256",",,a","  176",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-20","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  258",",,a","  183",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-21","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","  126",",,a","  213",",,a","  154",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-22","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  223",",,a","  156",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-23","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  239",",,a","  156",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-24","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  204",",,a","  163",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-25","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  221",",,a","  154",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-26","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  229",",,a","  158",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-27","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  234",",,a","  153",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-28","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   32",",,a","  201",",,a","  159",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-29","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  209",",,a","  166",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-30","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  245",",,a","  139",",,a",,,,,,,,,,,,
"ASN00066062","2018-10-31","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  269",",,a","  172",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-01","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  299",",,a","  191",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-02","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  371",",,a","  208",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-03","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   50",",,a","  339",",,a","  214",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-04","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  243",",,a","  190",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-05","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  256",",,a","  183",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-06","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  298",",,a","  195",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-07","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    2",",,a","  240",",,a","  225",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-08","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","  218",",,a","  209",",,a","  116",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-09","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  211",",,a","  126",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-10","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  241",",,a","  144",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-11","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  230",",,a","  142",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-12","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  237",",,a","  155",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-13","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  247",",,a","  183",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-14","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  224",",,a","  193",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-15","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    2",",,a","  245",",,a","  182",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-16","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   22",",,a","  216",",,a","  165",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-17","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  233",",,a","  151",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-18","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   26",",,a","  234",",,a","  157",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-19","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  233",",,a","  138",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-20","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  249",",,a","  162",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-21","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  273",",,a","  211",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-22","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","   80",",,a","  246",",,a","  182",",,a",,,,,,,,,,,,
"ASN00066062","2018-11-23","-33.8607","151.205","39.0","SYDNEY OBSERVATORY HILL, AS","    0",",,a","  234",",,a","  145",",,a",,,,,,,,,,,,
