"AYW00090001","2018-06-21","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -487",",,S",,,,,,,,,,,,," -533","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-06-22","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -511",",,S"," -576",",,S",,,,,,,,,,," -534","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-06-23","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -514",",,S"," -602",",,S",,,,,,,,,,," -582","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-06-24","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -571",",,S",,,,,,,,,,,,," -592","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-06-25","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -574",",,S",,,,,,,,,,,,," -646","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-06-26","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,,,," -673",",,S",,,,,,,,,,," -642","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-06-27","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -554",",,S"," -669",",,S",,,,,,,,,,," -583","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-06-28","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -564",",,S",,,,,,,,,,,,," -613","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-06-29","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -608",",,S"," -650",",,S",,,,,,,,,,," -642","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-06-30","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -628",",,S"," -658",",,S",,,,,,,,,,," -645","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-01","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,,,," -652",",,S",,,,,,,,,,," -629","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-02","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -582",",,S"," -638",",,S",,,,,,,,,,," -616","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-03","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -476",",,S",,,,,,,,,,,,," -534","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-04","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -481",",,S"," -660",",,S",,,,,,,,,,," -593","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-05","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -527",",,S"," -596",",,S",,,,,,,,,,," -551","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-06","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -528",",,S",,,,,,,,,,,,," -662","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-07","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,,,," -717",",,S",,,,,,,,,,," -697","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-08","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -626",",,S"," -707",",,S",,,,,,,,,,," -648","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-09","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -603",",,S"," -670",",,S",,,,,,,,,,," -636","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-10","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -620",",,S"," -692",",,S",,,,,,,,,,," -678","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-11","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -646",",,S",,,,,,,,,,,,," -713","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-12","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,,,," -751",",,S",,,,,,,,,,," -654","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-13","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,,,," -658",",,S",,,,,,,,,,," -560","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-14","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -532",",,S"," -629",",,S",,,,,,,,,,," -587","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-15","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -556",",,S"," -647",",,S",,,,,,,,,,," -614","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-16","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -576",",,S"," -651",",,S",,,,,,,,,,," -625","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-17","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,,,," -643",",,S",,,,,,,,,,," -602","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYW00090001","2018-07-18","-90.0","0.0",,"AMUNDSEN SCOTT, AY",,,,,,," -579",",,S"," -630",",,S",,,,,,,,,,," -602","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
